时间(分钟),信号值(微伏),T,信号值(微伏)
2.2827,1863,76.034398,-5490
2.2853,1864,76.058344,-5491
2.288,1867,76.130182,-5492
2.2907,1869,76.178074,-5493
2.2933,1870,76.20202,-5493
2.296,1871,76.225966,-5492
2.2987,1873,76.273858,-5492
2.3013,1875,76.32175,-5492
2.304,1877,76.369642,-5493
2.3067,1878,76.393588,-5493
2.3093,1880,76.44148,-5493
2.312,1881,76.465426,-5493
2.3147,1884,76.537264,-5493
2.3173,1885,76.56121,-5494
2.32,1886,76.585156,-5494
2.3227,1888,76.633048,-5495
2.3253,1889,76.656994,-5495
2.328,1892,76.728832,-5495
2.3307,1893,76.752778,-5495
2.3333,1895,76.80067,-5496
2.336,1896,76.824616,-5497
2.3387,1897,76.848562,-5497
2.3413,1900,76.9204,-5496
2.344,1901,76.944346,-5497
2.3467,1903,76.992238,-5497
2.3493,1904,77.016184,-5497
2.352,1905,77.04013,-5498
2.3547,1908,77.111968,-5498
2.3573,1909,77.135914,-5498
2.36,1911,77.183806,-5497
2.3627,1912,77.207752,-5498
2.3653,1914,77.255644,-5498
2.368,1916,77.303536,-5499
2.3707,1917,77.327482,-5500
2.3733,1919,77.375374,-5500
2.376,1920,77.39932,-5500
2.3787,1922,77.447212,-5500
2.3813,1925,77.51905,-5500
2.384,1926,77.542996,-5501
2.3867,1927,77.566942,-5501
2.3893,1929,77.614834,-5502
2.392,1930,77.63878,-5502
2.3947,1933,77.710618,-5503
2.3973,1934,77.734564,-5503
2.4,1935,77.75851,-5504
2.4027,1937,77.806402,-5506
2.4053,1938,77.830348,-5506
2.408,1941,77.902186,-5506
2.4107,1942,77.926132,-5506
2.4133,1943,77.950078,-5506
2.416,1945,77.99797,-5509
2.4187,1946,78.021916,-5509
2.4213,1949,78.093754,-5509
2.424,1950,78.1177,-5509
2.4267,1952,78.165592,-5510
2.4293,1953,78.189538,-5512
2.432,1954,78.213484,-5512
2.4347,1957,78.285322,-5513
2.4373,1958,78.309268,-5514
2.44,1960,78.35716,-5514
2.4427,1961,78.381106,-5514
2.4453,1962,78.405052,-5515
2.448,1965,78.47689,-5515
2.4507,1967,78.524782,-5516
2.4533,1968,78.548728,-5516
2.456,1969,78.572674,-5517
2.4587,1970,78.59662,-5516
2.4613,1973,78.668458,-5517
2.464,1975,78.71635,-5517
2.4667,1976,78.740296,-5518
2.4693,1977,78.764242,-5517
2.472,1978,78.788188,-5518
2.4747,1981,78.860026,-5519
2.4773,1983,78.907918,-5519
2.48,1984,78.931864,-5520
2.4827,1985,78.95581,-5520
2.4853,1986,78.979756,-5519
2.488,1989,79.051594,-5519
2.4907,1991,79.099486,-5520
2.4933,1992,79.123432,-5522
2.496,1994,79.171324,-5523
2.4987,1995,79.19527,-5523
2.5013,1997,79.243162,-5524
2.504,1999,79.291054,-5523
2.5067,2000,79.315,-5522
2.5093,2001,79.338946,-5521
2.512,2002,79.362892,-5522
2.5147,2005,79.43473,-5522
2.5173,2007,79.482622,-5523
2.52,2008,79.506568,-5524
2.5227,2009,79.530514,-5523
2.5253,2011,79.578406,-5524
2.528,2013,79.626298,-5524
2.5307,2015,79.67419,-5524
2.5333,2016,79.698136,-5524
2.536,2017,79.722082,-5525
2.5387,2019,79.769974,-5525
2.5413,2022,79.841812,-5524
2.544,2023,79.865758,-5524
2.5467,2024,79.889704,-5525
2.5493,2026,79.937596,-5525
2.552,2027,79.961542,-5526
2.5547,2030,80.03338,-5526
2.5573,2031,80.057326,-5526
2.56,2032,80.081272,-5527
2.5627,2033,80.105218,-5526
2.5653,2035,80.15311,-5526
2.568,2038,80.224948,-5527
2.5707,2039,80.248894,-5527
2.5733,2040,80.27284,-5528
2.576,2041,80.296786,-5528
2.5787,2043,80.344678,-5528
2.5813,2045,80.39257,-5528
2.584,2047,80.440462,-5528
2.5867,2048,80.464408,-5528
2.5893,2049,80.488354,-5529
2.592,2051,80.536246,-5529
2.5947,2053,80.584138,-5528
2.5973,2055,80.63203,-5531
2.6,2056,80.655976,-5531
2.6027,2058,80.703868,-5531
2.6053,2059,80.727814,-5533
2.608,2061,80.775706,-5533
2.6107,2063,80.823598,-5534
2.6133,2064,80.847544,-5529
2.616,2065,80.87149,-5531
2.6187,2067,80.919382,-5536
2.6213,2069,80.967274,-5535
2.624,2071,81.015166,-5534
2.6267,2071,81.015166,-5536
2.6293,2073,81.063058,-5539
2.632,2074,81.087004,-5539
2.6347,2077,81.158842,-5537
2.6373,2078,81.182788,-5537
2.64,2080,81.23068,-5536
2.6427,2081,81.254626,-5535
2.6453,2084,81.326464,-5536
2.648,2085,81.35041,-5536
2.6507,2086,81.374356,-5535
2.6533,2088,81.422248,-5539
2.656,2089,81.446194,-5543
2.6587,2091,81.494086,-5539
2.6613,2093,81.541978,-5540
2.664,2094,81.565924,-5541
2.6667,2095,81.58987,-5539
2.6693,2097,81.637762,-5542
2.672,2099,81.685654,-5541
2.6747,2101,81.733546,-5541
2.6773,2102,81.757492,-5543
2.68,2103,81.781438,-5543
2.6827,2105,81.82933,-5543
2.6853,2106,81.853276,-5544
2.688,2108,81.901168,-5545
2.6907,2110,81.94906,-5543
2.6933,2111,81.973006,-5547
2.696,2113,82.020898,-5546
2.6987,2115,82.06879,-5552
2.7013,2116,82.092736,-5554
2.704,2118,82.140628,-5550
2.7067,2119,82.164574,-5551
2.7093,2121,82.212466,-5550
2.712,2123,82.260358,-5554
2.7147,2124,82.284304,-5552
2.7173,2125,82.30825,-5555
2.72,2127,82.356142,-5554
2.7227,2128,82.380088,-5553
2.7253,2131,82.451926,-5560
2.728,2132,82.475872,-5557
2.7307,2133,82.499818,-5552
2.7333,2135,82.54771,-5558
2.736,2136,82.571656,-5558
2.7387,2138,82.619548,-5558
2.7413,2140,82.66744,-5555
2.744,2141,82.691386,-5556
2.7467,2142,82.715332,-5559
2.7493,2143,82.739278,-5558
2.752,2146,82.811116,-5558
2.7547,2148,82.859008,-5558
2.7573,2149,82.882954,-5558
2.76,2150,82.9069,-5557
2.7627,2151,82.930846,-5558
2.7653,2154,83.002684,-5558
2.768,2155,83.02663,-5558
2.7707,2157,83.074522,-5559
2.7733,2158,83.098468,-5560
2.776,2159,83.122414,-5560
2.7787,2162,83.194252,-5560
2.7813,2163,83.218198,-5560
2.784,2164,83.242144,-5560
2.7867,2166,83.290036,-5559
2.7893,2167,83.313982,-5560
2.792,2170,83.38582,-5560
2.7947,2171,83.409766,-5559
2.7973,2172,83.433712,-5560
2.8,2173,83.457658,-5562
2.8027,2175,83.50555,-5562
2.8053,2177,83.553442,-5561
2.808,2179,83.601334,-5562
2.8107,2180,83.62528,-5561
2.8133,2181,83.649226,-5562
2.816,2182,83.673172,-5562
2.8187,2185,83.74501,-5563
2.8213,2187,83.792902,-5563
2.824,2188,83.816848,-5563
2.8267,2189,83.840794,-5563
2.8293,2190,83.86474,-5564
2.832,2193,83.936578,-5564
2.8347,2194,83.960524,-5563
2.8373,2196,84.008416,-5563
2.84,2197,84.032362,-5563
2.8427,2198,84.056308,-5562
2.8453,2201,84.128146,-5563
2.848,2202,84.152092,-5562
2.8507,2204,84.199984,-5562
2.8533,2205,84.22393,-5561
2.856,2206,84.247876,-5562
2.8587,2209,84.319714,-5562
2.8613,2210,84.34366,-5561
2.864,2211,84.367606,-5560
2.8667,2212,84.391552,-5560
2.8693,2213,84.415498,-5561
2.872,2216,84.487336,-5561
2.8747,2217,84.511282,-5561
2.8773,2219,84.559174,-5560
2.88,2220,84.58312,-5559
2.8827,2221,84.607066,-5560
2.8853,2224,84.678904,-5559
2.888,2225,84.70285,-5558
2.8907,2227,84.750742,-5559
2.8933,2228,84.774688,-5558
2.896,2229,84.798634,-5558
2.8987,2232,84.870472,-5558
2.9013,2233,84.894418,-5558
2.904,2235,84.94231,-5557
2.9067,2236,84.966256,-5556
2.9093,2237,84.990202,-5556
2.912,2240,85.06204,-5557
2.9147,2241,85.085986,-5558
2.9173,2242,85.109932,-5558
2.92,2244,85.157824,-5556
2.9227,2245,85.18177,-5557
2.9253,2248,85.253608,-5558
2.928,2249,85.277554,-5556
2.9307,2251,85.325446,-5555
2.9333,2252,85.349392,-5555
2.936,2253,85.373338,-5555
2.9387,2256,85.445176,-5555
2.9413,2257,85.469122,-5555
2.944,2258,85.493068,-5555
2.9467,2259,85.517014,-5555
2.9493,2261,85.564906,-5555
2.952,2264,85.636744,-5555
2.9547,2265,85.66069,-5555
2.9573,2266,85.684636,-5555
2.96,2267,85.708582,-5554
2.9627,2269,85.756474,-5555
2.9653,2271,85.804366,-5555
2.968,2273,85.852258,-5555
2.9707,2274,85.876204,-5554
2.9733,2275,85.90015,-5555
2.976,2277,85.948042,-5555
2.9787,2279,85.995934,-5555
2.9813,2281,86.043826,-5555
2.984,2282,86.067772,-5555
2.9867,2283,86.091718,-5555
2.9893,2284,86.115664,-5555
2.992,2287,86.187502,-5555
2.9947,2288,86.211448,-5555
2.9973,2290,86.25934,-5554
3,2291,86.283286,-5554
3.0027,2292,86.307232,-5554
3.0053,2295,86.37907,-5554
3.008,2296,86.403016,-5554
3.0107,2298,86.450908,-5553
3.0133,2299,86.474854,-5554
3.016,2300,86.4988,-5555
3.0187,2303,86.570638,-5555
3.0213,2304,86.594584,-5555
3.024,2306,86.642476,-5556
3.0267,2307,86.666422,-5557
3.0293,2308,86.690368,-5557
3.032,2311,86.762206,-5556
3.0347,2312,86.786152,-5555
3.0373,2314,86.834044,-5555
3.04,2315,86.85799,-5557
3.0427,2316,86.881936,-5558
3.0453,2319,86.953774,-5558
3.048,2320,86.97772,-5558
3.0507,2322,87.025612,-5558
3.0533,2323,87.049558,-5558
3.056,2324,87.073504,-5558
3.0587,2327,87.145342,-5559
3.0613,2328,87.169288,-5560
3.064,2329,87.193234,-5560
3.0667,2331,87.241126,-5560
3.0693,2332,87.265072,-5560
3.072,2335,87.33691,-5560
3.0747,2336,87.360856,-5560
3.0773,2337,87.384802,-5559
3.08,2339,87.432694,-5560
3.0827,2340,87.45664,-5561
3.0853,2343,87.528478,-5560
3.088,2344,87.552424,-5560
3.0907,2345,87.57637,-5560
3.0933,2347,87.624262,-5560
3.096,2348,87.648208,-5560
3.0987,2351,87.720046,-5561
3.1013,2352,87.743992,-5561
3.104,2353,87.767938,-5561
3.1067,2355,87.81583,-5561
3.1093,2356,87.839776,-5561
3.112,2358,87.887668,-5562
3.1147,2360,87.93556,-5561
3.1173,2361,87.959506,-5561
3.12,2363,88.007398,-5561
3.1227,2364,88.031344,-5561
3.1253,2367,88.103182,-5560
3.128,2368,88.127128,-5561
3.1307,2369,88.151074,-5561
3.1333,2371,88.198966,-5562
3.136,2372,88.222912,-5562
3.1387,2375,88.29475,-5562
3.1413,2376,88.318696,-5562
3.144,2378,88.366588,-5563
3.1467,2379,88.390534,-5563
3.1493,2380,88.41448,-5563
3.152,2383,88.486318,-5563
3.1547,2384,88.510264,-5563
3.1573,2385,88.53421,-5564
3.16,2387,88.582102,-5565
3.1627,2388,88.606048,-5564
3.1653,2391,88.677886,-5563
3.168,2392,88.701832,-5563
3.1707,2393,88.725778,-5564
3.1733,2395,88.77367,-5564
3.176,2396,88.797616,-5564
3.1787,2399,88.869454,-5564
3.1813,2400,88.8934,-5565
3.184,2401,88.917346,-5564
3.1867,2403,88.965238,-5564
3.1893,2404,88.989184,-5565
3.192,2407,89.061022,-5565
3.1947,2408,89.084968,-5564
3.1973,2410,89.13286,-5565
3.2,2411,89.156806,-5566
3.2027,2412,89.180752,-5565
3.2053,2415,89.25259,-5564
3.208,2416,89.276536,-5564
3.2107,2418,89.324428,-5565
3.2133,2419,89.348374,-5566
3.216,2420,89.37232,-5566
3.2187,2423,89.444158,-5567
3.2213,2424,89.468104,-5567
3.224,2426,89.515996,-5568
3.2267,2427,89.539942,-5569
3.2293,2428,89.563888,-5569
3.232,2431,89.635726,-5568
3.2347,2432,89.659672,-5569
3.2373,2433,89.683618,-5569
3.24,2435,89.73151,-5571
3.2427,2436,89.755456,-5571
3.2453,2439,89.827294,-5571
3.248,2441,89.875186,-5571
3.2507,2442,89.899132,-5571
3.2533,2443,89.923078,-5572
3.256,2444,89.947024,-5572
3.2587,2447,90.018862,-5573
3.2613,2449,90.066754,-5574
3.264,2450,90.0907,-5573
3.2667,2451,90.114646,-5574
3.2693,2453,90.162538,-5574
3.272,2455,90.21043,-5574
3.2747,2457,90.258322,-5575
3.2773,2458,90.282268,-5575
3.28,2460,90.33016,-5576
3.2827,2461,90.354106,-5577
3.2853,2464,90.425944,-5577
3.288,2465,90.44989,-5576
3.2907,2466,90.473836,-5576
3.2933,2468,90.521728,-5577
3.296,2469,90.545674,-5577
3.2987,2472,90.617512,-5577
3.3013,2473,90.641458,-5577
3.304,2474,90.665404,-5577
3.3067,2476,90.713296,-5579
3.3093,2477,90.737242,-5579
3.312,2480,90.80908,-5579
3.3147,2481,90.833026,-5578
3.3173,2483,90.880918,-5579
3.32,2484,90.904864,-5580
3.3227,2485,90.92881,-5580
3.3253,2488,91.000648,-5581
3.328,2489,91.024594,-5582
3.3307,2491,91.072486,-5581
3.3333,2492,91.096432,-5581
3.336,2493,91.120378,-5582
3.3387,2496,91.192216,-5583
3.3413,2497,91.216162,-5583
3.344,2499,91.264054,-5583
3.3467,2500,91.288,-5584
3.3493,2502,91.335892,-5584
3.352,2504,91.383784,-5585
3.3547,2506,91.431676,-5585
3.3573,2507,91.455622,-5585
3.36,2508,91.479568,-5587
3.3627,2510,91.52746,-5587
3.3653,2513,91.599298,-5587
3.368,2514,91.623244,-5587
3.3707,2515,91.64719,-5587
3.3733,2517,91.695082,-5587
3.376,2518,91.719028,-5587
3.3787,2521,91.790866,-5587
3.3813,2522,91.814812,-5588
3.384,2523,91.838758,-5588
3.3867,2525,91.88665,-5589
3.3893,2526,91.910596,-5590
3.392,2529,91.982434,-5589
3.3947,2530,92.00638,-5589
3.3973,2531,92.030326,-5590
3.4,2533,92.078218,-5591
3.4027,2535,92.12611,-5591
3.4053,2537,92.174002,-5591
3.408,2538,92.197948,-5591
3.4107,2540,92.24584,-5591
3.4133,2541,92.269786,-5591
3.416,2543,92.317678,-5592
3.4187,2545,92.36557,-5593
3.4213,2546,92.389516,-5593
3.424,2548,92.437408,-5593
3.4267,2549,92.461354,-5594
3.4293,2551,92.509246,-5594
3.432,2553,92.557138,-5594
3.4347,2555,92.60503,-5594
3.4373,2556,92.628976,-5595
3.44,2557,92.652922,-5596
3.4427,2559,92.700814,-5597
3.4453,2562,92.772652,-5597
3.448,2563,92.796598,-5596
3.4507,2564,92.820544,-5597
3.4533,2565,92.84449,-5599
3.456,2567,92.892382,-5599
3.4587,2570,92.96422,-5599
3.4613,2571,92.988166,-5599
3.464,2572,93.012112,-5600
3.4667,2574,93.060004,-5600
3.4693,2575,93.08395,-5601
3.472,2578,93.155788,-5601
3.4747,2579,93.179734,-5601
3.4773,2581,93.227626,-5602
3.48,2582,93.251572,-5603
3.4827,2584,93.299464,-5604
3.4853,2586,93.347356,-5604
3.488,2587,93.371302,-5604
3.4907,2589,93.419194,-5605
3.4933,2590,93.44314,-5606
3.496,2592,93.491032,-5606
3.4987,2595,93.56287,-5606
3.5013,2596,93.586816,-5607
3.504,2597,93.610762,-5607
3.5067,2598,93.634708,-5608
3.5093,2600,93.6826,-5609
3.512,2603,93.754438,-5608
3.5147,2604,93.778384,-5608
3.5173,2605,93.80233,-5607
3.52,2607,93.850222,-5608
3.5227,2608,93.874168,-5609
3.5253,2611,93.946006,-5610
3.528,2612,93.969952,-5610
3.5307,2614,94.017844,-5610
3.5333,2615,94.04179,-5612
3.536,2616,94.065736,-5612
3.5387,2619,94.137574,-5612
3.5413,2620,94.16152,-5612
3.544,2621,94.185466,-5612
3.5467,2623,94.233358,-5612
3.5493,2624,94.257304,-5613
3.552,2627,94.329142,-5614
3.5547,2628,94.353088,-5613
3.5573,2630,94.40098,-5614
3.56,2631,94.424926,-5616
3.5627,2633,94.472818,-5616
3.5653,2635,94.52071,-5616
3.568,2637,94.568602,-5616
3.5707,2638,94.592548,-5616
3.5733,2639,94.616494,-5617
3.576,2641,94.664386,-5617
3.5787,2643,94.712278,-5617
3.5813,2645,94.76017,-5617
3.584,2646,94.784116,-5618
3.5867,2647,94.808062,-5618
3.5893,2649,94.855954,-5618
3.592,2652,94.927792,-5618
3.5947,2653,94.951738,-5618
3.5973,2654,94.975684,-5619
3.6,2656,95.023576,-5619
3.6027,2657,95.047522,-5619
3.6053,2660,95.11936,-5620
3.608,2661,95.143306,-5620
3.6107,2662,95.167252,-5620
3.6133,2663,95.191198,-5620
3.616,2665,95.23909,-5621
3.6187,2668,95.310928,-5621
3.6213,2669,95.334874,-5621
3.624,2670,95.35882,-5622
3.6267,2672,95.406712,-5622
3.6293,2673,95.430658,-5622
3.632,2676,95.502496,-5623
3.6347,2677,95.526442,-5624
3.6373,2678,95.550388,-5624
3.64,2680,95.59828,-5625
3.6427,2681,95.622226,-5625
3.6453,2683,95.670118,-5626
3.648,2685,95.71801,-5626
3.6507,2687,95.765902,-5626
3.6533,2688,95.789848,-5628
3.656,2690,95.83774,-5629
3.6587,2692,95.885632,-5629
3.6613,2693,95.909578,-5629
3.664,2695,95.95747,-5629
3.6667,2696,95.981416,-5630
3.6693,2698,96.029308,-5630
3.672,2700,96.0772,-5629
3.6747,2702,96.125092,-5629
3.6773,2703,96.149038,-5630
3.68,2704,96.172984,-5631
3.6827,2706,96.220876,-5631
3.6853,2709,96.292714,-5631
3.688,2710,96.31666,-5631
3.6907,2711,96.340606,-5632
3.6933,2712,96.364552,-5632
3.696,2714,96.412444,-5633
3.6987,2717,96.484282,-5634
3.7013,2718,96.508228,-5634
3.704,2719,96.532174,-5635
3.7067,2720,96.55612,-5636
3.7093,2722,96.604012,-5636
3.712,2724,96.651904,-5637
3.7147,2726,96.699796,-5637
3.7173,2727,96.723742,-5638
3.72,2728,96.747688,-5639
3.7227,2730,96.79558,-5640
3.7253,2733,96.867418,-5639
3.728,2734,96.891364,-5639
3.7307,2735,96.91531,-5639
3.7333,2736,96.939256,-5640
3.736,2738,96.987148,-5641
3.7387,2741,97.058986,-5642
3.7413,2742,97.082932,-5642
3.744,2743,97.106878,-5642
3.7467,2745,97.15477,-5643
3.7493,2746,97.178716,-5644
3.752,2749,97.250554,-5645
3.7547,2750,97.2745,-5646
3.7573,2752,97.322392,-5646
3.76,2753,97.346338,-5646
3.7627,2754,97.370284,-5646
3.7653,2757,97.442122,-5647
3.768,2758,97.466068,-5647
3.7707,2760,97.51396,-5648
3.7733,2761,97.537906,-5648
3.776,2762,97.561852,-5649
3.7787,2765,97.63369,-5649
3.7813,2767,97.681582,-5649
3.784,2768,97.705528,-5649
3.7867,2769,97.729474,-5650
3.7893,2770,97.75342,-5650
3.792,2773,97.825258,-5650
3.7947,2774,97.849204,-5651
3.7973,2775,97.87315,-5651
3.8,2777,97.921042,-5652
3.8027,2778,97.944988,-5653
3.8053,2781,98.016826,-5653
3.808,2783,98.064718,-5652
3.8107,2784,98.088664,-5652
3.8133,2785,98.11261,-5652
3.816,2787,98.160502,-5652
3.8187,2789,98.208394,-5653
3.8213,2791,98.256286,-5653
3.824,2792,98.280232,-5653
3.8267,2793,98.304178,-5655
3.8293,2794,98.328124,-5655
3.832,2797,98.399962,-5655
3.8347,2799,98.447854,-5655
3.8373,2800,98.4718,-5655
3.84,2801,98.495746,-5656
3.8427,2803,98.543638,-5656
3.8453,2805,98.59153,-5655
3.848,2807,98.639422,-5656
3.8507,2808,98.663368,-5656
3.8533,2810,98.71126,-5656
3.856,2811,98.735206,-5656
3.8587,2814,98.807044,-5656
3.8613,2815,98.83099,-5657
3.864,2816,98.854936,-5658
3.8667,2817,98.878882,-5658
3.8693,2819,98.926774,-5658
3.872,2822,98.998612,-5658
3.8747,2823,99.022558,-5658
3.8773,2824,99.046504,-5659
3.88,2825,99.07045,-5659
3.8827,2827,99.118342,-5659
3.8853,2829,99.166234,-5659
3.888,2831,99.214126,-5659
3.8907,2832,99.238072,-5659
3.8933,2833,99.262018,-5659
3.896,2835,99.30991,-5659
3.8987,2838,99.381748,-5659
3.9013,2839,99.405694,-5660
3.904,2840,99.42964,-5660
3.9067,2841,99.453586,-5661
3.9093,2843,99.501478,-5661
3.912,2845,99.54937,-5661
3.9147,2847,99.597262,-5661
3.9173,2848,99.621208,-5661
3.92,2850,99.6691,-5662
3.9227,2851,99.693046,-5661
3.9253,2854,99.764884,-5662
3.928,2855,99.78883,-5663
3.9307,2857,99.836722,-5663
3.9333,2858,99.860668,-5664
3.936,2859,99.884614,-5664
3.9387,2862,99.956452,-5664
3.9413,2863,99.980398,-5664
3.944,2865,100.02829,-5665
3.9467,2866,100.052236,-5665
3.9493,2868,100.100128,-5666
3.952,2870,100.14802,-5667
3.9547,2872,100.195912,-5667
3.9573,2873,100.219858,-5665
3.96,2874,100.243804,-5666
3.9627,2876,100.291696,-5666
3.9653,2878,100.339588,-5666
3.968,2880,100.38748,-5667
3.9707,2881,100.411426,-5667
3.9733,2882,100.435372,-5667
3.976,2884,100.483264,-5667
3.9787,2886,100.531156,-5668
3.9813,2888,100.579048,-5669
3.984,2889,100.602994,-5669
3.9867,2890,100.62694,-5668
3.9893,2892,100.674832,-5667
3.992,2894,100.722724,-5667
3.9947,2896,100.770616,-5668
3.9973,2897,100.794562,-5667
4,2899,100.842454,-5667
4.0027,2900,100.8664,-5668
4.0053,2903,100.938238,-5669
4.008,2904,100.962184,-5669
4.0107,2905,100.98613,-5671
4.0133,2907,101.034022,-5670
4.016,2908,101.057968,-5670
4.0187,2910,101.10586,-5672
4.0213,2912,101.153752,-5671
4.024,2913,101.177698,-5669
4.0267,2915,101.22559,-5672
4.0293,2916,101.249536,-5672
4.032,2919,101.321374,-5672
4.0347,2920,101.34532,-5672
4.0373,2921,101.369266,-5674
4.04,2923,101.417158,-5674
4.0427,2924,101.441104,-5673
4.0453,2927,101.512942,-5673
4.048,2928,101.536888,-5674
4.0507,2930,101.58478,-5674
4.0533,2931,101.608726,-5674
4.056,2932,101.632672,-5675
4.0587,2935,101.70451,-5675
4.0613,2936,101.728456,-5675
4.064,2938,101.776348,-5673
4.0667,2939,101.800294,-5673
4.0693,2941,101.848186,-5673
4.072,2943,101.896078,-5674
4.0747,2945,101.94397,-5674
4.0773,2946,101.967916,-5674
4.08,2947,101.991862,-5674
4.0827,2949,102.039754,-5674
4.0853,2952,102.111592,-5675
4.088,2953,102.135538,-5675
4.0907,2954,102.159484,-5675
4.0933,2956,102.207376,-5676
4.096,2957,102.231322,-5676
4.0987,2960,102.30316,-5677
4.1013,2961,102.327106,-5678
4.104,2963,102.374998,-5678
4.1067,2964,102.398944,-5678
4.1093,2965,102.42289,-5678
4.112,2968,102.494728,-5678
4.1147,2969,102.518674,-5678
4.1173,2971,102.566566,-5678
4.12,2972,102.590512,-5679
4.1227,2974,102.638404,-5679
4.1253,2976,102.686296,-5679
4.128,2977,102.710242,-5680
4.1307,2979,102.758134,-5679
4.1333,2980,102.78208,-5679
4.136,2982,102.829972,-5679
4.1387,2985,102.90181,-5680
4.1413,2986,102.925756,-5680
4.144,2987,102.949702,-5681
4.1467,2989,102.997594,-5681
4.1493,2990,103.02154,-5682
4.152,2993,103.093378,-5682
4.1547,2994,103.117324,-5682
4.1573,2996,103.165216,-5680
4.16,2997,103.189162,-5681
4.1627,2998,103.213108,-5681
4.1653,3001,103.284946,-5680
4.168,3002,103.308892,-5681
4.1707,3004,103.356784,-5683
4.1733,3005,103.38073,-5683
4.176,3006,103.404676,-5684
4.1787,3010,103.50046,-5683
4.1813,3010,103.50046,-5683
4.184,3012,103.548352,-5683
4.1867,3013,103.572298,-5684
4.1893,3015,103.62019,-5685
4.192,3018,103.692028,-5685
4.1947,3019,103.715974,-5685
4.1973,3020,103.73992,-5685
4.2,3022,103.787812,-5686
4.2027,3023,103.811758,-5686
4.2053,3026,103.883596,-5686
4.208,3027,103.907542,-5686
4.2107,3029,103.955434,-5686
4.2133,3030,103.97938,-5687
4.216,3032,104.027272,-5686
4.2187,3034,104.075164,-5686
4.2213,3035,104.09911,-5686
4.224,3037,104.147002,-5688
4.2267,3038,104.170948,-5688
4.2293,3040,104.21884,-5689
4.232,3042,104.266732,-5690
4.2347,3044,104.314624,-5690
4.2373,3045,104.33857,-5689
4.24,3046,104.362516,-5689
4.2427,3048,104.410408,-5690
4.2453,3051,104.482246,-5690
4.248,3052,104.506192,-5690
4.2507,3054,104.554084,-5689
4.2533,3055,104.57803,-5690
4.256,3057,104.625922,-5691
4.2587,3059,104.673814,-5691
4.2613,3060,104.69776,-5691
4.264,3062,104.745652,-5691
4.2667,3063,104.769598,-5692
4.2693,3064,104.793544,-5692
4.272,3067,104.865382,-5692
4.2747,3068,104.889328,-5692
4.2773,3070,104.93722,-5692
4.28,3071,104.961166,-5692
4.2827,3073,105.009058,-5693
4.2853,3075,105.05695,-5692
4.288,3077,105.104842,-5693
4.2907,3078,105.128788,-5693
4.2933,3080,105.17668,-5693
4.296,3081,105.200626,-5693
4.2987,3084,105.272464,-5693
4.3013,3085,105.29641,-5693
4.304,3087,105.344302,-5693
4.3067,3088,105.368248,-5694
4.3093,3089,105.392194,-5694
4.312,3092,105.464032,-5694
4.3147,3093,105.487978,-5694
4.3173,3095,105.53587,-5694
4.32,3096,105.559816,-5694
4.3227,3098,105.607708,-5695
4.3253,3101,105.679546,-5695
4.328,3102,105.703492,-5695
4.3307,3103,105.727438,-5695
4.3333,3104,105.751384,-5696
4.336,3106,105.799276,-5696
4.3387,3109,105.871114,-5696
4.3413,3110,105.89506,-5696
4.344,3112,105.942952,-5696
4.3467,3113,105.966898,-5697
4.3493,3114,105.990844,-5697
4.352,3117,106.062682,-5698
4.3547,3118,106.086628,-5699
4.3573,3120,106.13452,-5699
4.36,3121,106.158466,-5700
4.3627,3123,106.206358,-5699
4.3653,3125,106.25425,-5699
4.368,3126,106.278196,-5701
4.3707,3128,106.326088,-5700
4.3733,3129,106.350034,-5701
4.376,3131,106.397926,-5701
4.3787,3134,106.469764,-5700
4.3813,3135,106.49371,-5700
4.384,3136,106.517656,-5702
4.3867,3138,106.565548,-5702
4.3893,3139,106.589494,-5702
4.392,3142,106.661332,-5702
4.3947,3143,106.685278,-5702
4.3973,3145,106.73317,-5704
