时间(分钟),信号值(微伏)
45.3200,-5271
45.3227,-5271
45.3253,-5270
45.3280,-5271
45.3307,-5270
45.3333,-5269
45.3360,-5269
45.3387,-5269
45.3413,-5270
45.3440,-5270
45.3467,-5271
45.3493,-5272
45.3520,-5271
45.3547,-5271
45.3573,-5271
45.3600,-5272
45.3627,-5271
45.3653,-5272
45.3680,-5272
45.3707,-5273
45.3733,-5272
45.3760,-5273
45.3787,-5273
45.3813,-5273
45.3840,-5274
45.3867,-5274
45.3893,-5275
45.3920,-5274
45.3947,-5274
45.3973,-5274
45.4000,-5274
45.4027,-5274
45.4053,-5274
45.4080,-5275
45.4107,-5274
45.4133,-5274
45.4160,-5274
45.4187,-5274
45.4213,-5274
45.4240,-5274
45.4267,-5274
45.4293,-5275
45.4320,-5274
45.4347,-5274
45.4373,-5275
45.4400,-5275
45.4427,-5274
45.4453,-5274
45.4480,-5274
45.4507,-5274
45.4533,-5275
45.4560,-5274
45.4587,-5274
45.4613,-5274
45.4640,-5274
45.4667,-5274
45.4693,-5275
45.4720,-5275
45.4747,-5276
45.4773,-5276
45.4800,-5276
45.4827,-5276
45.4853,-5277
45.4880,-5276
45.4907,-5276
45.4933,-5276
45.4960,-5276
45.4987,-5277
45.5013,-5277
45.5040,-5277
45.5067,-5278
45.5093,-5277
45.5120,-5278
45.5147,-5279
45.5173,-5280
45.5200,-5279
45.5227,-5279
45.5253,-5279
45.5280,-5279
45.5307,-5279
45.5333,-5279
45.5360,-5280
45.5387,-5280
45.5413,-5280
45.5440,-5281
45.5467,-5281
45.5493,-5280
45.5520,-5280
45.5547,-5282
45.5573,-5281
45.5600,-5281
45.5627,-5282
45.5653,-5282
45.5680,-5282
45.5707,-5282
45.5733,-5283
45.5760,-5284
45.5787,-5284
45.5813,-5284
45.5840,-5283
45.5867,-5284
45.5893,-5284
45.5920,-5285
45.5947,-5285
45.5973,-5285
45.6000,-5285
45.6027,-5285
45.6053,-5285
45.6080,-5286
45.6107,-5286
45.6133,-5286
45.6160,-5286
45.6187,-5285
45.6213,-5285
45.6240,-5286
45.6267,-5286
45.6293,-5286
45.6320,-5287
45.6347,-5285
45.6373,-5286
45.6400,-5286
45.6427,-5287
45.6453,-5285
45.6480,-5286
45.6507,-5287
45.6533,-5288
45.6560,-5288
45.6587,-5287
45.6613,-5285
45.6640,-5285
45.6667,-5285
45.6693,-5285
45.6720,-5286
45.6747,-5287
45.6773,-5287
45.6800,-5286
45.6827,-5285
45.6853,-5286
45.6880,-5287
45.6907,-5286
45.6933,-5287
45.6960,-5287
45.6987,-5287
45.7013,-5286
45.7040,-5286
45.7067,-5286
45.7093,-5285
45.7120,-5285
45.7147,-5288
45.7173,-5288
45.7200,-5287
45.7227,-5286
45.7253,-5286
45.7280,-5287
45.7307,-5286
45.7333,-5285
45.7360,-5286
45.7387,-5286
45.7413,-5287
45.7440,-5288
45.7467,-5287
45.7493,-5286
45.7520,-5287
45.7547,-5286
45.7573,-5285
45.7600,-5286
45.7627,-5286
45.7653,-5286
45.7680,-5285
45.7707,-5286
45.7733,-5286
45.7760,-5287
45.7787,-5288
45.7813,-5286
45.7840,-5286
45.7867,-5287
45.7893,-5286
45.7920,-5287
45.7947,-5287
45.7973,-5286
45.8000,-5291
45.8027,-5286
45.8053,-5288
45.8080,-5290
45.8107,-5290
45.8133,-5287
45.8160,-5285
45.8187,-5289
45.8213,-5289
45.8240,-5289
45.8267,-5289
45.8293,-5290
45.8320,-5288
45.8347,-5289
45.8373,-5289
45.8400,-5291
45.8427,-5289
45.8453,-5289
45.8480,-5290
45.8507,-5289
45.8533,-5290
45.8560,-5291
45.8587,-5289
45.8613,-5288
45.8640,-5288
45.8667,-5289
45.8693,-5289
45.8720,-5290
45.8747,-5289
45.8773,-5289
45.8800,-5288
45.8827,-5289
45.8853,-5289
45.8880,-5289
45.8907,-5289
45.8933,-5289
45.8960,-5290
45.8987,-5290
45.9013,-5289
45.9040,-5290
45.9067,-5290
45.9093,-5290
45.9120,-5291
45.9147,-5291
45.9173,-5291
45.9200,-5291
45.9227,-5291
45.9253,-5290
45.9280,-5291
45.9307,-5291
45.9333,-5290
45.9360,-5289
45.9387,-5289
45.9413,-5291
45.9440,-5291
45.9467,-5290
45.9493,-5289
45.9520,-5290
45.9547,-5289
45.9573,-5290
45.9600,-5290
45.9627,-5291
45.9653,-5291
45.9680,-5291
45.9707,-5291
45.9733,-5290
45.9760,-5291
45.9787,-5291
45.9813,-5292
45.9840,-5292
45.9867,-5292
45.9893,-5292
45.9920,-5293
45.9947,-5291
45.9973,-5291
46.0000,-5291
46.0027,-5291
46.0053,-5291
46.0080,-5292
46.0107,-5292
46.0133,-5292
46.0160,-5292
46.0187,-5292
46.0213,-5292
46.0240,-5292
46.0267,-5292
46.0293,-5291
46.0320,-5291
46.0347,-5291
46.0373,-5291
46.0400,-5291
46.0427,-5290
46.0453,-5290
46.0480,-5290
46.0507,-5290
46.0533,-5290
46.0560,-5290
46.0587,-5290
46.0613,-5289
46.0640,-5289
46.0667,-5288
46.0693,-5288
46.0720,-5289
46.0747,-5289
46.0773,-5289
46.0800,-5289
46.0827,-5289
46.0853,-5289
46.0880,-5288
46.0907,-5288
46.0933,-5288
46.0960,-5288
46.0987,-5288
46.1013,-5288
46.1040,-5288
46.1067,-5288
46.1093,-5288
46.1120,-5288
46.1147,-5288
46.1173,-5288
46.1200,-5288
46.1227,-5289
46.1253,-5288
46.1280,-5288
46.1307,-5287
46.1333,-5286
46.1360,-5287
46.1387,-5287
46.1413,-5288
46.1440,-5288
46.1467,-5288
46.1493,-5289
46.1520,-5289
46.1547,-5288
46.1573,-5288
46.1600,-5290
46.1627,-5290
46.1653,-5290
46.1680,-5289
46.1707,-5290
46.1733,-5291
46.1760,-5291
46.1787,-5290
46.1813,-5290
46.1840,-5290
46.1867,-5289
46.1893,-5289
46.1920,-5290
46.1947,-5290
46.1973,-5290
46.2000,-5290
46.2027,-5291
46.2053,-5291
46.2080,-5292
46.2107,-5291
46.2133,-5291
46.2160,-5291
46.2187,-5292
46.2213,-5291
46.2240,-5291
46.2267,-5291
46.2293,-5291
46.2320,-5292
46.2347,-5292
46.2373,-5291
46.2400,-5291
46.2427,-5291
46.2453,-5292
46.2480,-5291
46.2507,-5291
46.2533,-5291
46.2560,-5291
46.2587,-5291
46.2613,-5292
46.2640,-5292
46.2667,-5292
46.2693,-5292
46.2720,-5292
46.2747,-5293
46.2773,-5293
46.2800,-5293
46.2827,-5293
46.2853,-5292
46.2880,-5292
46.2907,-5291
46.2933,-5291
46.2960,-5291
46.2987,-5291
46.3013,-5291
46.3040,-5291
46.3067,-5291
46.3093,-5292
46.3120,-5291
46.3147,-5291
46.3173,-5292
46.3200,-5292
46.3227,-5292
46.3253,-5291
46.3280,-5292
46.3307,-5292
46.3333,-5291
46.3360,-5291
46.3387,-5292
46.3413,-5293
46.3440,-5293
46.3467,-5293
46.3493,-5293
46.3520,-5294
46.3547,-5293
46.3573,-5293
46.3600,-5293
46.3627,-5293
46.3653,-5293
46.3680,-5294
46.3707,-5293
46.3733,-5293
46.3760,-5294
46.3787,-5293
46.3813,-5293
46.3840,-5293
46.3867,-5293
46.3893,-5294
46.3920,-5294
46.3947,-5294
46.3973,-5294
46.4000,-5295
46.4027,-5294
46.4053,-5294
46.4080,-5294
46.4107,-5294
46.4133,-5293
46.4160,-5293
46.4187,-5293
46.4213,-5293
46.4240,-5293
46.4267,-5293
46.4293,-5294
46.4320,-5294
46.4347,-5293
46.4373,-5293
46.4400,-5294
46.4427,-5293
46.4453,-5293
46.4480,-5294
46.4507,-5294
46.4533,-5294
46.4560,-5294
46.4587,-5294
46.4613,-5292
46.4640,-5293
46.4667,-5293
46.4693,-5293
46.4720,-5294
46.4747,-5293
46.4773,-5293
46.4800,-5293
46.4827,-5293
46.4853,-5293
46.4880,-5293
46.4907,-5294
46.4933,-5294
46.4960,-5294
46.4987,-5294
46.5013,-5293
46.5040,-5293
46.5067,-5293
46.5093,-5293
46.5120,-5294
46.5147,-5294
46.5173,-5293
46.5200,-5293
46.5227,-5293
46.5253,-5295
46.5280,-5294
46.5307,-5294
46.5333,-5295
46.5360,-5294
46.5387,-5294
46.5413,-5295
46.5440,-5295
46.5467,-5296
46.5493,-5296
46.5520,-5296
46.5547,-5297
46.5573,-5297
46.5600,-5296
46.5627,-5296
46.5653,-5296
46.5680,-5296
46.5707,-5296
46.5733,-5296
46.5760,-5296
46.5787,-5296
46.5813,-5297
46.5840,-5297
46.5867,-5297
46.5893,-5298
46.5920,-5299
46.5947,-5298
46.5973,-5299
46.6000,-5299
46.6027,-5299
46.6053,-5300
46.6080,-5299
46.6107,-5299
46.6133,-5300
46.6160,-5300
46.6187,-5300
46.6213,-5300
46.6240,-5300
46.6267,-5300
46.6293,-5300
46.6320,-5301
46.6347,-5301
46.6373,-5301
46.6400,-5301
46.6427,-5301
46.6453,-5301
46.6480,-5301
46.6507,-5301
46.6533,-5301
46.6560,-5301
46.6587,-5301
46.6613,-5301
46.6640,-5300
46.6667,-5301
46.6693,-5301
46.6720,-5301
46.6747,-5301
46.6773,-5301
46.6800,-5301
46.6827,-5301
46.6853,-5302
46.6880,-5302
46.6907,-5302
46.6933,-5302
46.6960,-5302
46.6987,-5302
46.7013,-5302
46.7040,-5302
46.7067,-5302
46.7093,-5302
46.7120,-5303
46.7147,-5303
46.7173,-5303
46.7200,-5303
46.7227,-5304
46.7253,-5304
46.7280,-5304
46.7307,-5304
46.7333,-5304
46.7360,-5304
46.7387,-5304
46.7413,-5304
46.7440,-5305
46.7467,-5305
46.7493,-5306
46.7520,-5305
46.7547,-5305
46.7573,-5305
46.7600,-5306
46.7627,-5306
46.7653,-5306
46.7680,-5306
46.7707,-5307
46.7733,-5308
46.7760,-5306
46.7787,-5305
46.7813,-5306
46.7840,-5306
46.7867,-5306
46.7893,-5308
46.7920,-5307
46.7947,-5307
46.7973,-5307
46.8000,-5308
46.8027,-5306
46.8053,-5307
46.8080,-5307
46.8107,-5308
46.8133,-5308
46.8160,-5309
46.8187,-5307
46.8213,-5308
46.8240,-5308
46.8267,-5307
46.8293,-5307
46.8320,-5309
46.8347,-5308
46.8373,-5310
46.8400,-5308
46.8427,-5308
46.8453,-5308
46.8480,-5308
46.8507,-5308
46.8533,-5309
46.8560,-5309
46.8587,-5309
46.8613,-5309
46.8640,-5308
46.8667,-5309
46.8693,-5310
46.8720,-5310
46.8747,-5309
46.8773,-5310
46.8800,-5310
46.8827,-5310
46.8853,-5310
46.8880,-5310
46.8907,-5308
46.8933,-5308
46.8960,-5309
46.8987,-5310
46.9013,-5309
46.9040,-5309
46.9067,-5308
46.9093,-5309
46.9120,-5309
46.9147,-5309
46.9173,-5310
46.9200,-5310
46.9227,-5309
46.9253,-5309
46.9280,-5309
46.9307,-5309
46.9333,-5310
46.9360,-5310
46.9387,-5309
46.9413,-5310
46.9440,-5309
46.9467,-5309
46.9493,-5309
46.9520,-5309
46.9547,-5311
46.9573,-5312
46.9600,-5311
46.9627,-5310
46.9653,-5310
46.9680,-5309
46.9707,-5309
46.9733,-5310
46.9760,-5310
46.9787,-5309
46.9813,-5309
46.9840,-5310
46.9867,-5310
46.9893,-5310
46.9920,-5311
46.9947,-5309
46.9973,-5310
47.0000,-5310
47.0027,-5310
47.0053,-5310
47.0080,-5310
47.0107,-5310
47.0133,-5311
47.0160,-5311
47.0187,-5311
47.0213,-5311
47.0240,-5312
47.0267,-5312
47.0293,-5311
47.0320,-5311
47.0347,-5314
47.0373,-5313
47.0400,-5313
47.0427,-5314
47.0453,-5314
47.0480,-5315
47.0507,-5315
47.0533,-5316
47.0560,-5315
47.0587,-5316
47.0613,-5315
47.0640,-5316
47.0667,-5316
47.0693,-5315
47.0720,-5315
47.0747,-5316
47.0773,-5315
47.0800,-5315
47.0827,-5315
47.0853,-5316
47.0880,-5315
47.0907,-5315
47.0933,-5315
47.0960,-5315
47.0987,-5315
47.1013,-5315
47.1040,-5314
47.1067,-5315
47.1093,-5315
47.1120,-5314
47.1147,-5316
47.1173,-5316
47.1200,-5314
47.1227,-5315
47.1253,-5315
47.1280,-5318
47.1307,-5318
47.1333,-5316
47.1360,-5315
47.1387,-5317
47.1413,-5314
47.1440,-5315
47.1467,-5318
47.1493,-5317
47.1520,-5318
47.1547,-5316
47.1573,-5316
47.1600,-5314
47.1627,-5315
47.1653,-5315
47.1680,-5318
47.1707,-5318
47.1733,-5316
47.1760,-5314
47.1787,-5317
47.1813,-5316
47.1840,-5317
47.1867,-5316
47.1893,-5316
47.1920,-5318
47.1947,-5317
47.1973,-5317
47.2000,-5318
47.2027,-5318
47.2053,-5318
47.2080,-5317
47.2107,-5318
47.2133,-5318
47.2160,-5318
47.2187,-5317
47.2213,-5317
47.2240,-5317
47.2267,-5318
47.2293,-5318
47.2320,-5319
47.2347,-5319
47.2373,-5318
47.2400,-5318
47.2427,-5318
47.2453,-5319
47.2480,-5320
47.2507,-5319
47.2533,-5318
47.2560,-5319
47.2587,-5319
47.2613,-5319
47.2640,-5319
47.2667,-5319
47.2693,-5319
47.2720,-5321
47.2747,-5320
47.2773,-5320
47.2800,-5320
47.2827,-5319
47.2853,-5321
47.2880,-5321
47.2907,-5322
47.2933,-5322
47.2960,-5321
47.2987,-5321
47.3013,-5321
47.3040,-5323
47.3067,-5323
47.3093,-5322
47.3120,-5322
47.3147,-5323
47.3173,-5322
47.3200,-5322
47.3227,-5323
47.3253,-5323
47.3280,-5323
47.3307,-5323
47.3333,-5323
47.3360,-5322
47.3387,-5326
47.3413,-5326
47.3440,-5324
47.3467,-5324
47.3493,-5324
47.3520,-5324
47.3547,-5324
47.3573,-5325
47.3600,-5326
47.3627,-5325
47.3653,-5325
47.3680,-5325
47.3707,-5326
47.3733,-5324
47.3760,-5325
47.3787,-5326
47.3813,-5325
47.3840,-5326
47.3867,-5326
47.3893,-5327
47.3920,-5327
47.3947,-5327
47.3973,-5326
47.4000,-5326
47.4027,-5327
47.4053,-5326
47.4080,-5327
47.4107,-5328
47.4133,-5329
47.4160,-5328
47.4187,-5327
47.4213,-5326
47.4240,-5326
47.4267,-5327
47.4293,-5329
47.4320,-5326
47.4347,-5326
47.4373,-5325
47.4400,-5325
47.4427,-5327
47.4453,-5326
47.4480,-5326
47.4507,-5326
47.4533,-5325
47.4560,-5324
47.4587,-5326
47.4613,-5326
47.4640,-5327
47.4667,-5326
47.4693,-5326
47.4720,-5326
47.4747,-5327
47.4773,-5328
47.4800,-5327
47.4827,-5327
47.4853,-5326
47.4880,-5324
47.4907,-5325
47.4933,-5326
47.4960,-5325
47.4987,-5326
47.5013,-5326
47.5040,-5326
47.5067,-5326
47.5093,-5325
47.5120,-5325
47.5147,-5325
47.5173,-5326
47.5200,-5327
47.5227,-5326
47.5253,-5326
47.5280,-5326
47.5307,-5327
47.5333,-5326
47.5360,-5326
47.5387,-5325
47.5413,-5324
47.5440,-5325
47.5467,-5325
47.5493,-5325
47.5520,-5326
47.5547,-5326
47.5573,-5326
47.5600,-5326
47.5627,-5325
47.5653,-5326
47.5680,-5326
47.5707,-5326
47.5733,-5326
47.5760,-5325
47.5787,-5326
47.5813,-5327
47.5840,-5325
47.5867,-5325
47.5893,-5325
47.5920,-5326
47.5947,-5325
47.5973,-5325
47.6000,-5325
47.6027,-5326
47.6053,-5326
47.6080,-5327
47.6107,-5326
47.6133,-5326
47.6160,-5326
47.6187,-5327
47.6213,-5326
47.6240,-5325
47.6267,-5326
47.6293,-5328
47.6320,-5328
47.6347,-5327
47.6373,-5326
47.6400,-5327
47.6427,-5328
47.6453,-5326
47.6480,-5327
47.6507,-5327
47.6533,-5326
47.6560,-5329
47.6587,-5327
47.6613,-5327
47.6640,-5327
47.6667,-5328
47.6693,-5328
47.6720,-5330
47.6747,-5325
47.6773,-5328
47.6800,-5329
47.6827,-5326
47.6853,-5326
47.6880,-5326
47.6907,-5326
47.6933,-5326
47.6960,-5326
47.6987,-5328
47.7013,-5329
47.7040,-5329
47.7067,-5328
47.7093,-5326
47.7120,-5326
47.7147,-5328
47.7173,-5328
47.7200,-5329
47.7227,-5327
47.7253,-5328
47.7280,-5328
47.7307,-5327
47.7333,-5327
47.7360,-5329
47.7387,-5328
47.7413,-5328
47.7440,-5328
47.7467,-5328
47.7493,-5328
47.7520,-5329
47.7547,-5328
47.7573,-5328
47.7600,-5327
47.7627,-5328
47.7653,-5328
47.7680,-5329
47.7707,-5329
47.7733,-5329
47.7760,-5329
47.7787,-5329
47.7813,-5329
47.7840,-5328
47.7867,-5329
47.7893,-5329
47.7920,-5329
47.7947,-5329
47.7973,-5329
47.8000,-5329
47.8027,-5329
47.8053,-5329
47.8080,-5329
47.8107,-5329
47.8133,-5329
47.8160,-5329
47.8187,-5329
47.8213,-5329
47.8240,-5329
47.8267,-5328
47.8293,-5329
47.8320,-5329
47.8347,-5329
47.8373,-5329
47.8400,-5329
47.8427,-5328
47.8453,-5329
47.8480,-5328
47.8507,-5329
47.8533,-5329
47.8560,-5329
47.8587,-5329
47.8613,-5330
47.8640,-5331
47.8667,-5331
47.8693,-5330
47.8720,-5331
47.8747,-5331
47.8773,-5331
47.8800,-5331
47.8827,-5331
47.8853,-5331
47.8880,-5331
47.8907,-5331
47.8933,-5331
47.8960,-5331
47.8987,-5331
47.9013,-5331
47.9040,-5331
47.9067,-5332
47.9093,-5332
47.9120,-5332
47.9147,-5332
47.9173,-5332
47.9200,-5332
47.9227,-5333
47.9253,-5333
47.9280,-5333
47.9307,-5333
47.9333,-5333
47.9360,-5334
47.9387,-5334
47.9413,-5334
47.9440,-5334
47.9467,-5335
47.9493,-5335
47.9520,-5335
47.9547,-5334
47.9573,-5334
47.9600,-5333
47.9627,-5334
47.9653,-5334
47.9680,-5334
47.9707,-5334
47.9733,-5334
47.9760,-5334
47.9787,-5334
47.9813,-5334
47.9840,-5334
47.9867,-5334
47.9893,-5333
47.9920,-5333
47.9947,-5334
47.9973,-5334
48.0000,-5334
48.0027,-5334
48.0053,-5334
48.0080,-5334
48.0107,-5334
48.0133,-5334
48.0160,-5335
48.0187,-5335
48.0213,-5335
48.0240,-5335
48.0267,-5335
48.0293,-5335
48.0320,-5335
48.0347,-5335
48.0373,-5335
48.0400,-5336
48.0427,-5335
48.0453,-5335
48.0480,-5335
48.0507,-5335
48.0533,-5336
48.0560,-5336
48.0587,-5336
48.0613,-5336
48.0640,-5335
48.0667,-5335
48.0693,-5335
48.0720,-5335
48.0747,-5335
48.0773,-5336
48.0800,-5336
48.0827,-5335
48.0853,-5335
48.0880,-5336
48.0907,-5337
48.0933,-5336
48.0960,-5336
48.0987,-5336
48.1013,-5336
48.1040,-5336
48.1067,-5336
48.1093,-5336
48.1120,-5335
48.1147,-5335
48.1173,-5335
48.1200,-5335
48.1227,-5335
48.1253,-5336
48.1280,-5337
48.1307,-5337
48.1333,-5337
48.1360,-5338
48.1387,-5338
48.1413,-5338
48.1440,-5338
48.1467,-5338
48.1493,-5339
48.1520,-5340
48.1547,-5340
48.1573,-5340
48.1600,-5340
48.1627,-5341
48.1653,-5340
48.1680,-5340
48.1707,-5340
48.1733,-5340
48.1760,-5339
48.1787,-5339
48.1813,-5339
48.1840,-5338
48.1867,-5338
48.1893,-5339
48.1920,-5339
48.1947,-5338
48.1973,-5338
48.2000,-5337
48.2027,-5337
48.2053,-5337
48.2080,-5336
48.2107,-5336
48.2133,-5336
48.2160,-5336
48.2187,-5335
48.2213,-5335
48.2240,-5334
48.2267,-5334
48.2293,-5334
48.2320,-5334
48.2347,-5334
48.2373,-5333
48.2400,-5333
48.2427,-5333
48.2453,-5333
48.2480,-5333
48.2507,-5332
48.2533,-5331
48.2560,-5332
48.2587,-5331
48.2613,-5331
48.2640,-5331
48.2667,-5332
48.2693,-5331
48.2720,-5331
48.2747,-5331
48.2773,-5332
48.2800,-5332
48.2827,-5332
48.2853,-5332
48.2880,-5332
48.2907,-5332
48.2933,-5332
48.2960,-5332
48.2987,-5331
48.3013,-5330
48.3040,-5329
48.3067,-5329
48.3093,-5329
48.3120,-5329
48.3147,-5329
48.3173,-5329
48.3200,-5329
48.3227,-5329
48.3253,-5328
48.3280,-5328
48.3307,-5329
48.3333,-5329
48.3360,-5328
48.3387,-5329
48.3413,-5329
48.3440,-5328
48.3467,-5328
48.3493,-5328
48.3520,-5329
48.3547,-5329
48.3573,-5329
48.3600,-5328
48.3627,-5328
48.3653,-5328
48.3680,-5328
48.3707,-5328
48.3733,-5328
48.3760,-5328
48.3787,-5329
48.3813,-5329
48.3840,-5329
48.3867,-5328
48.3893,-5329
48.3920,-5329
48.3947,-5329
48.3973,-5329
48.4000,-5329
48.4027,-5329
48.4053,-5329
48.4080,-5329
48.4107,-5329
48.4133,-5329
48.4160,-5329
48.4187,-5329
48.4213,-5329
48.4240,-5329
48.4267,-5329
48.4293,-5329
48.4320,-5328
48.4347,-5328
48.4373,-5328
48.4400,-5327
48.4427,-5326
48.4453,-5327
48.4480,-5327
48.4507,-5328
48.4533,-5328
48.4560,-5328
48.4587,-5329
48.4613,-5328
48.4640,-5327
48.4667,-5327
48.4693,-5327
48.4720,-5328
48.4747,-5328
48.4773,-5327
48.4800,-5328
48.4827,-5327
48.4853,-5326
48.4880,-5327
48.4907,-5327
48.4933,-5327
48.4960,-5327
48.4987,-5327
48.5013,-5328
48.5040,-5328
48.5067,-5327
48.5093,-5326
48.5120,-5327
48.5147,-5327
48.5173,-5328
48.5200,-5328
48.5227,-5328
48.5253,-5329
48.5280,-5329
48.5307,-5328
48.5333,-5328
48.5360,-5328
48.5387,-5329
48.5413,-5329
48.5440,-5329
48.5467,-5329
48.5493,-5329
48.5520,-5329
48.5547,-5329
48.5573,-5329
48.5600,-5329
48.5627,-5330
48.5653,-5330
48.5680,-5330
48.5707,-5329
48.5733,-5329
48.5760,-5330
48.5787,-5330
48.5813,-5330
48.5840,-5330
48.5867,-5329
48.5893,-5331
48.5920,-5331
48.5947,-5330
48.5973,-5330
48.6000,-5330
48.6027,-5329
48.6053,-5329
48.6080,-5329
48.6107,-5329
48.6133,-5329
48.6160,-5330
48.6187,-5329
48.6213,-5330
48.6240,-5330
48.6267,-5330
48.6293,-5330
48.6320,-5330
48.6347,-5330
48.6373,-5329
48.6400,-5329
48.6427,-5329
48.6453,-5330
48.6480,-5330
48.6507,-5330
48.6533,-5330
48.6560,-5329
48.6587,-5329
48.6613,-5328
48.6640,-5328
48.6667,-5329
48.6693,-5329
48.6720,-5330
48.6747,-5329
48.6773,-5329
48.6800,-5328
48.6827,-5329
48.6853,-5330
48.6880,-5330
48.6907,-5329
48.6933,-5329
48.6960,-5329
48.6987,-5330
48.7013,-5329
48.7040,-5329
48.7067,-5329
48.7093,-5329
48.7120,-5329
48.7147,-5329
48.7173,-5329
48.7200,-5328
48.7227,-5327
48.7253,-5327
48.7280,-5327
48.7307,-5327
48.7333,-5327
48.7360,-5327
48.7387,-5328
48.7413,-5328
48.7440,-5328
48.7467,-5328
48.7493,-5328
48.7520,-5329
48.7547,-5328
48.7573,-5328
48.7600,-5329
48.7627,-5328
48.7653,-5328
48.7680,-5328
48.7707,-5328
48.7733,-5329
48.7760,-5328
48.7787,-5328
48.7813,-5328
48.7840,-5327
48.7867,-5326
48.7893,-5328
48.7920,-5328
48.7947,-5328
48.7973,-5328
48.8000,-5328
48.8027,-5327
48.8053,-5328
48.8080,-5327
48.8107,-5327
48.8133,-5327
48.8160,-5328
48.8187,-5327
48.8213,-5327
48.8240,-5327
48.8267,-5327
48.8293,-5326
48.8320,-5326
48.8347,-5326
48.8373,-5326
48.8400,-5325
48.8427,-5325
48.8453,-5325
48.8480,-5326
48.8507,-5325
48.8533,-5325
48.8560,-5326
48.8587,-5324
48.8613,-5324
48.8640,-5325
48.8667,-5325
48.8693,-5324
48.8720,-5324
48.8747,-5324
48.8773,-5324
48.8800,-5324
48.8827,-5324
48.8853,-5324
48.8880,-5324
48.8907,-5324
48.8933,-5323
48.8960,-5323
48.8987,-5323
48.9013,-5323
48.9040,-5323
48.9067,-5323
48.9093,-5324
48.9120,-5323
48.9147,-5322
48.9173,-5322
48.9200,-5321
48.9227,-5321
48.9253,-5321
48.9280,-5321
48.9307,-5321
48.9333,-5321
48.9360,-5320
48.9387,-5320
48.9413,-5320
48.9440,-5320
48.9467,-5319
48.9493,-5319
48.9520,-5320
48.9547,-5320
48.9573,-5320
48.9600,-5320
48.9627,-5320
48.9653,-5319
48.9680,-5320
48.9707,-5320
48.9733,-5320
48.9760,-5321
48.9787,-5321
48.9813,-5322
48.9840,-5322
48.9867,-5322
48.9893,-5322
48.9920,-5323
48.9947,-5323
48.9973,-5324
49.0000,-5323
49.0027,-5323
49.0053,-5323
49.0080,-5323
49.0107,-5324
49.0133,-5324
49.0160,-5324
49.0187,-5324
49.0213,-5324
49.0240,-5324
49.0267,-5324
49.0293,-5325
49.0320,-5326
49.0347,-5326
49.0373,-5326
49.0400,-5326
49.0427,-5326
49.0453,-5326
49.0480,-5326
49.0507,-5327
49.0533,-5327
49.0560,-5326
49.0587,-5326
49.0613,-5326
49.0640,-5327
49.0667,-5328
49.0693,-5328
49.0720,-5328
49.0747,-5328
49.0773,-5329
49.0800,-5329
49.0827,-5328
49.0853,-5329
49.0880,-5329
49.0907,-5329
49.0933,-5329
49.0960,-5329
49.0987,-5329
49.1013,-5329
49.1040,-5330
49.1067,-5330
49.1093,-5329
49.1120,-5329
49.1147,-5330
49.1173,-5330
49.1200,-5327
49.1227,-5328
49.1253,-5328
49.1280,-5328
49.1307,-5328
49.1333,-5325
49.1360,-5325
49.1387,-5326
49.1413,-5326
49.1440,-5326
49.1467,-5327
49.1493,-5326
49.1520,-5326
49.1547,-5326
49.1573,-5325
49.1600,-5326
49.1627,-5326
49.1653,-5326
49.1680,-5325
49.1707,-5325
49.1733,-5325
49.1760,-5325
49.1787,-5325
49.1813,-5325
49.1840,-5325
49.1867,-5326
49.1893,-5325
49.1920,-5325
49.1947,-5326
49.1973,-5327
49.2000,-5326
49.2027,-5327
49.2053,-5326
49.2080,-5326
49.2107,-5326
49.2133,-5327
49.2160,-5326
49.2187,-5326
49.2213,-5325
49.2240,-5325
49.2267,-5325
49.2293,-5325
49.2320,-5325
49.2347,-5326
49.2373,-5326
49.2400,-5326
49.2427,-5326
49.2453,-5325
49.2480,-5325
49.2507,-5325
49.2533,-5325
49.2560,-5326
49.2587,-5325
49.2613,-5325
49.2640,-5325
49.2667,-5325
49.2693,-5324
49.2720,-5324
49.2747,-5324
49.2773,-5325
49.2800,-5325
49.2827,-5324
49.2853,-5324
49.2880,-5325
49.2907,-5325
49.2933,-5324
49.2960,-5324
49.2987,-5324
49.3013,-5325
49.3040,-5324
49.3067,-5325
49.3093,-5324
49.3120,-5325
49.3147,-5324
49.3173,-5324
49.3200,-5323
49.3227,-5323
49.3253,-5324
49.3280,-5323
49.3307,-5323
49.3333,-5323
49.3360,-5323
49.3387,-5322
49.3413,-5322
49.3440,-5322
49.3467,-5321
49.3493,-5321
49.3520,-5320
49.3547,-5320
49.3573,-5321
49.3600,-5319
49.3627,-5319
49.3653,-5320
49.3680,-5320
49.3707,-5321
49.3733,-5320
49.3760,-5320
49.3787,-5320
49.3813,-5320
49.3840,-5320
49.3867,-5320
49.3893,-5320
49.3920,-5320
49.3947,-5319
49.3973,-5320
49.4000,-5321
49.4027,-5321
49.4053,-5321
49.4080,-5321
49.4107,-5321
49.4133,-5319
49.4160,-5319
49.4187,-5319
49.4213,-5318
49.4240,-5318
49.4267,-5319
49.4293,-5319
49.4320,-5318
49.4347,-5318
49.4373,-5319
49.4400,-5320
49.4427,-5318
49.4453,-5318
49.4480,-5318
49.4507,-5319
49.4533,-5319
49.4560,-5319
49.4587,-5319
