时间(分钟),信号值(微伏),
57.6,-5807,
57.6027,-5805,
57.6053,-5803,
57.608,-5803,
57.6107,-5804,
57.6133,-5804,
57.616,-5803,
57.6187,-5803,
57.6213,-5804,
57.624,-5804,
57.6267,-5804,
57.6293,-5804,
57.632,-5805,
57.6347,-5805,
57.6373,-5805,
57.64,-5806,
57.6427,-5805,
57.6453,-5806,
57.648,-5807,
57.6507,-5807,
57.6533,-5806,
57.656,-5807,
57.6587,-5808,
57.6613,-5809,
57.664,-5808,
57.6667,-5808,
57.6693,-5808,
57.672,-5809,
57.6747,-5808,
57.6773,-5806,
57.68,-5807,
57.6827,-5808,
57.6853,-5808,
57.688,-5810,
57.6907,-5809,
57.6933,-5808,
57.696,-5809,
57.6987,-5810,
57.7013,-5809,
57.704,-5809,
57.7067,-5809,
57.7093,-5808,
57.712,-5809,
57.7147,-5808,
57.7173,-5808,
57.72,-5809,
57.7227,-5810,
57.7253,-5810,
57.728,-5810,
57.7307,-5810,
57.7333,-5808,
57.736,-5809,
57.7387,-5810,
57.7413,-5809,
57.744,-5808,
57.7467,-5809,
57.7493,-5809,
57.752,-5808,
57.7547,-5808,
57.7573,-5810,
57.76,-5808,
57.7627,-5809,
57.7653,-5809,
57.768,-5810,
57.7707,-5811,
57.7733,-5811,
57.776,-5810,
57.7787,-5811,
57.7813,-5811,
57.784,-5811,
57.7867,-5810,
57.7893,-5809,
57.792,-5811,
57.7947,-5811,
57.7973,-5810,
57.8,-5809,
57.8027,-5810,
57.8053,-5808,
57.808,-5808,
57.8107,-5809,
57.8133,-5810,
57.816,-5808,
57.8187,-5808,
57.8213,-5808,
57.824,-5808,
57.8267,-5809,
57.8293,-5809,
57.832,-5808,
57.8347,-5806,
57.8373,-5804,
57.84,-5807,
57.8427,-5808,
57.8453,-5808,
57.848,-5808,
57.8507,-5807,
57.8533,-5807,
57.856,-5807,
57.8587,-5806,
57.8613,-5806,
57.864,-5806,
57.8667,-5806,
57.8693,-5806,
57.872,-5807,
57.8747,-5807,
57.8773,-5807,
57.88,-5806,
57.8827,-5807,
57.8853,-5805,
57.888,-5806,
57.8907,-5806,
57.8933,-5807,
57.896,-5808,
57.8987,-5808,
57.9013,-5809,
57.904,-5808,
57.9067,-5807,
57.9093,-5808,
57.912,-5808,
57.9147,-5808,
57.9173,-5809,
57.92,-5809,
57.9227,-5811,
57.9253,-5810,
57.928,-5811,
57.9307,-5811,
57.9333,-5812,
57.936,-5811,
57.9387,-5812,
57.9413,-5812,
57.944,-5813,
57.9467,-5814,
57.9493,-5814,
57.952,-5814,
57.9547,-5814,
57.9573,-5816,
57.96,-5815,
57.9627,-5815,
57.9653,-5815,
57.968,-5815,
57.9707,-5816,
57.9733,-5817,
57.976,-5818,
57.9787,-5819,
57.9813,-5818,
57.984,-5817,
57.9867,-5820,
57.9893,-5822,
57.992,-5822,
57.9947,-5823,
57.9973,-5822,
58,-5822,
58.0027,-5823,
58.0053,-5823,
58.008,-5824,
58.0107,-5824,
58.0133,-5824,
58.016,-5824,
58.0187,-5823,
58.0213,-5822,
58.024,-5823,
58.0267,-5823,
58.0293,-5822,
58.032,-5824,
58.0347,-5824,
58.0373,-5823,
58.04,-5825,
58.0427,-5826,
58.0453,-5827,
58.048,-5826,
58.0507,-5826,
58.0533,-5826,
58.056,-5826,
58.0587,-5828,
58.0613,-5828,
58.064,-5827,
58.0667,-5828,
58.0693,-5827,
58.072,-5827,
58.0747,-5827,
58.0773,-5827,
58.08,-5826,
58.0827,-5826,
58.0853,-5826,
58.088,-5826,
58.0907,-5826,
58.0933,-5827,
58.096,-5825,
58.0987,-5825,
58.1013,-5825,
58.104,-5827,
58.1067,-5826,
58.1093,-5826,
58.112,-5826,
58.1147,-5827,
58.1173,-5826,
58.12,-5826,
58.1227,-5826,
58.1253,-5826,
58.128,-5827,
58.1307,-5827,
58.1333,-5827,
58.136,-5827,
58.1387,-5827,
58.1413,-5825,
58.144,-5825,
58.1467,-5828,
58.1493,-5825,
58.152,-5826,
58.1547,-5826,
58.1573,-5826,
58.16,-5828,
58.1627,-5828,
58.1653,-5827,
58.168,-5828,
58.1707,-5827,
58.1733,-5827,
58.176,-5830,
58.1787,-5829,
58.1813,-5831,
58.184,-5830,
58.1867,-5831,
58.1893,-5830,
58.192,-5829,
58.1947,-5831,
58.1973,-5831,
58.2,-5831,
58.2027,-5834,
58.2053,-5834,
58.208,-5833,
58.2107,-5833,
58.2133,-5833,
58.216,-5834,
58.2187,-5834,
58.2213,-5834,
58.224,-5835,
58.2267,-5834,
58.2293,-5834,
58.232,-5835,
58.2347,-5835,
58.2373,-5834,
58.24,-5834,
58.2427,-5834,
58.2453,-5834,
58.248,-5834,
58.2507,-5834,
58.2533,-5834,
58.256,-5833,
58.2587,-5833,
58.2613,-5833,
58.264,-5833,
58.2667,-5833,
58.2693,-5830,
58.272,-5831,
58.2747,-5832,
58.2773,-5830,
58.28,-5829,
58.2827,-5831,
58.2853,-5831,
58.288,-5831,
58.2907,-5830,
58.2933,-5829,
58.296,-5829,
58.2987,-5829,
58.3013,-5830,
58.304,-5828,
58.3067,-5828,
58.3093,-5828,
58.312,-5829,
58.3147,-5829,
58.3173,-5830,
58.32,-5829,
58.3227,-5828,
58.3253,-5829,
58.328,-5828,
58.3307,-5828,
58.3333,-5829,
58.336,-5828,
58.3387,-5828,
58.3413,-5828,
58.344,-5828,
58.3467,-5828,
58.3493,-5829,
58.352,-5830,
58.3547,-5829,
58.3573,-5829,
58.36,-5830,
58.3627,-5829,
58.3653,-5829,
58.368,-5830,
58.3707,-5829,
58.3733,-5830,
58.376,-5830,
58.3787,-5830,
58.3813,-5830,
58.384,-5830,
58.3867,-5830,
58.3893,-5830,
58.392,-5830,
58.3947,-5830,
58.3973,-5831,
58.4,-5831,
58.4027,-5832,
58.4053,-5832,
58.408,-5831,
58.4107,-5830,
58.4133,-5831,
58.416,-5831,
58.4187,-5832,
58.4213,-5832,
58.424,-5832,
58.4267,-5832,
58.4293,-5832,
58.432,-5832,
58.4347,-5833,
58.4373,-5833,
58.44,-5833,
58.4427,-5832,
58.4453,-5832,
58.448,-5833,
58.4507,-5833,
58.4533,-5834,
58.456,-5833,
58.4587,-5833,
58.4613,-5833,
58.464,-5833,
58.4667,-5833,
58.4693,-5833,
58.472,-5833,
58.4747,-5833,
58.4773,-5833,
58.48,-5833,
58.4827,-5833,
58.4853,-5833,
58.488,-5833,
58.4907,-5833,
58.4933,-5834,
