时间(分钟),信号值(微伏),信号(x),信号值(微伏)(y)
2.28,1964,76.452944,-5879
2.2827,1965,76.47689,-5878
2.2853,1967,76.524782,-5878
2.288,1968,76.548728,-5878
2.2907,1971,76.620566,-5877
2.2933,1972,76.644512,-5872
2.296,1973,76.668458,-5877
2.2987,1975,76.71635,-5878
2.3013,1976,76.740296,-5875
2.304,1978,76.788188,-5873
2.3067,1980,76.83608,-5876
2.3093,1981,76.860026,-5878
2.312,1983,76.907918,-5876
2.3147,1984,76.931864,-5874
2.3173,1987,77.003702,-5876
2.32,1988,77.027648,-5877
2.3227,1989,77.051594,-5881
2.3253,1991,77.099486,-5878
2.328,1992,77.123432,-5872
2.3307,1994,77.171324,-5874
2.3333,1996,77.219216,-5877
2.336,1997,77.243162,-5878
2.3387,1999,77.291054,-5878
2.3413,2000,77.315,-5877
2.344,2003,77.386838,-5873
2.3467,2004,77.410784,-5875
2.3493,2005,77.43473,-5878
2.352,2007,77.482622,-5878
2.3547,2008,77.506568,-5876
2.3573,2011,77.578406,-5876
2.36,2012,77.602352,-5872
2.3627,2013,77.626298,-5875
2.3653,2015,77.67419,-5877
2.368,2016,77.698136,-5876
2.3707,2019,77.769974,-5879
2.3733,2020,77.79392,-5878
2.376,2022,77.841812,-5876
2.3787,2023,77.865758,-5874
2.3813,2024,77.889704,-5877
2.384,2027,77.961542,-5875
2.3867,2028,77.985488,-5877
2.3893,2030,78.03338,-5877
2.392,2031,78.057326,-5875
2.3947,2033,78.105218,-5877
2.3973,2035,78.15311,-5878
2.4,2036,78.177056,-5871
2.4027,2038,78.224948,-5872
2.4053,2039,78.248894,-5879
2.408,2040,78.27284,-5881
2.4107,2043,78.344678,-5877
2.4133,2044,78.368624,-5878
2.416,2046,78.416516,-5877
2.4187,2047,78.440462,-5877
2.4213,2048,78.464408,-5877
2.424,2051,78.536246,-5876
2.4267,2052,78.560192,-5875
2.4293,2054,78.608084,-5880
2.432,2055,78.63203,-5881
2.4347,2057,78.679922,-5880
2.4373,2059,78.727814,-5878
2.44,2061,78.775706,-5876
2.4427,2062,78.799652,-5877
2.4453,2063,78.823598,-5879
2.448,2065,78.87149,-5879
2.4507,2067,78.919382,-5879
2.4533,2069,78.967274,-5879
2.456,2070,78.99122,-5880
2.4587,2071,79.015166,-5879
2.4613,2073,79.063058,-5876
2.464,2076,79.134896,-5874
2.4667,2077,79.158842,-5875
2.4693,2078,79.182788,-5878
2.472,2080,79.23068,-5878
2.4747,2081,79.254626,-5877
2.4773,2084,79.326464,-5876
2.48,2085,79.35041,-5877
2.4827,2086,79.374356,-5877
2.4853,2088,79.422248,-5880
2.488,2089,79.446194,-5882
2.4907,2092,79.518032,-5882
2.4933,2093,79.541978,-5877
2.496,2095,79.58987,-5880
2.4987,2096,79.613816,-5879
2.5013,2097,79.637762,-5881
2.504,2100,79.7096,-5881
2.5067,2101,79.733546,-5879
2.5093,2103,79.781438,-5880
2.512,2104,79.805384,-5879
2.5147,2105,79.82933,-5880
2.5173,2108,79.901168,-5882
2.52,2110,79.94906,-5880
2.5227,2111,79.973006,-5879
2.5253,2112,79.996952,-5878
2.528,2113,80.020898,-5879
2.5307,2116,80.092736,-5880
2.5333,2117,80.116682,-5880
2.536,2119,80.164574,-5880
2.5387,2120,80.18852,-5878
2.5413,2121,80.212466,-5879
2.544,2124,80.284304,-5879
2.5467,2126,80.332196,-5879
2.5493,2127,80.356142,-5879
2.552,2128,80.380088,-5879
2.5547,2129,80.404034,-5879
2.5573,2132,80.475872,-5880
2.56,2134,80.523764,-5881
2.5627,2135,80.54771,-5880
2.5653,2137,80.595602,-5880
2.568,2138,80.619548,-5880
2.5707,2140,80.66744,-5879
2.5733,2142,80.715332,-5880
2.576,2143,80.739278,-5881
2.5787,2144,80.763224,-5880
2.5813,2146,80.811116,-5879
2.584,2149,80.882954,-5878
2.5867,2150,80.9069,-5882
2.5893,2151,80.930846,-5882
2.592,2152,80.954792,-5881
2.5947,2154,81.002684,-5881
2.5973,2157,81.074522,-5881
2.6,2158,81.098468,-5881
2.6027,2160,81.14636,-5881
2.6053,2161,81.170306,-5881
2.608,2162,81.194252,-5880
2.6107,2165,81.26609,-5880
2.6133,2166,81.290036,-5880
2.616,2168,81.337928,-5879
2.6187,2169,81.361874,-5879
2.6213,2171,81.409766,-5880
2.624,2173,81.457658,-5880
2.6267,2174,81.481604,-5879
2.6293,2176,81.529496,-5879
2.632,2177,81.553442,-5880
2.6347,2179,81.601334,-5880
2.6373,2181,81.649226,-5879
2.64,2183,81.697118,-5878
2.6427,2184,81.721064,-5879
2.6453,2185,81.74501,-5880
2.648,2187,81.792902,-5881
2.6507,2190,81.86474,-5879
2.6533,2191,81.888686,-5879
2.656,2192,81.912632,-5880
2.6587,2194,81.960524,-5879
2.6613,2195,81.98447,-5879
2.664,2198,82.056308,-5879
2.6667,2199,82.080254,-5879
2.6693,2200,82.1042,-5879
2.672,2202,82.152092,-5880
2.6747,2203,82.176038,-5879
2.6773,2206,82.247876,-5879
2.68,2207,82.271822,-5878
2.6827,2209,82.319714,-5879
2.6853,2210,82.34366,-5879
2.688,2211,82.367606,-5879
2.6907,2214,82.439444,-5879
2.6933,2215,82.46339,-5879
2.696,2217,82.511282,-5880
2.6987,2218,82.535228,-5880
2.7013,2219,82.559174,-5879
2.704,2223,82.654958,-5880
2.7067,2224,82.678904,-5880
2.7093,2225,82.70285,-5879
2.712,2226,82.726796,-5879
2.7147,2228,82.774688,-5879
2.7173,2231,82.846526,-5878
2.72,2232,82.870472,-5879
2.7227,2233,82.894418,-5879
2.7253,2235,82.94231,-5879
2.728,2236,82.966256,-5879
2.7307,2239,83.038094,-5879
2.7333,2240,83.06204,-5879
2.736,2241,83.085986,-5877
2.7387,2243,83.133878,-5878
2.7413,2244,83.157824,-5879
2.744,2247,83.229662,-5880
2.7467,2248,83.253608,-5879
2.7493,2250,83.3015,-5879
2.752,2251,83.325446,-5879
2.7547,2252,83.349392,-5879
2.7573,2255,83.42123,-5879
2.76,2256,83.445176,-5879
2.7627,2258,83.493068,-5879
2.7653,2259,83.517014,-5879
2.768,2261,83.564906,-5878
2.7707,2263,83.612798,-5877
2.7733,2265,83.66069,-5877
2.776,2266,83.684636,-5877
2.7787,2267,83.708582,-5877
2.7813,2269,83.756474,-5878
2.784,2271,83.804366,-5877
2.7867,2273,83.852258,-5875
2.7893,2274,83.876204,-5876
2.792,2276,83.924096,-5876
2.7947,2277,83.948042,-5877
2.7973,2280,84.01988,-5877
2.8,2281,84.043826,-5876
2.8027,2283,84.091718,-5876
2.8053,2284,84.115664,-5877
2.808,2285,84.13961,-5876
2.8107,2288,84.211448,-5876
2.8133,2289,84.235394,-5878
2.816,2291,84.283286,-5878
2.8187,2292,84.307232,-5877
2.8213,2295,84.37907,-5878
2.824,2296,84.403016,-5879
2.8267,2298,84.450908,-5876
2.8293,2299,84.474854,-5877
2.832,2300,84.4988,-5877
2.8347,2303,84.570638,-5877
2.8373,2304,84.594584,-5877
2.84,2306,84.642476,-5878
2.8427,2307,84.666422,-5878
2.8453,2308,84.690368,-5877
2.848,2311,84.762206,-5877
2.8507,2312,84.786152,-5877
2.8533,2314,84.834044,-5879
2.856,2315,84.85799,-5878
2.8587,2316,84.881936,-5878
2.8613,2319,84.953774,-5877
2.864,2320,84.97772,-5877
2.8667,2322,85.025612,-5877
2.8693,2323,85.049558,-5877
2.872,2325,85.09745,-5877
2.8747,2327,85.145342,-5876
2.8773,2329,85.193234,-5876
2.88,2330,85.21718,-5877
2.8827,2331,85.241126,-5877
2.8853,2333,85.289018,-5876
2.888,2336,85.360856,-5877
2.8907,2337,85.384802,-5876
2.8933,2338,85.408748,-5874
2.896,2339,85.432694,-5874
2.8987,2341,85.480586,-5873
2.9013,2344,85.552424,-5874
2.904,2345,85.57637,-5874
2.9067,2346,85.600316,-5872
2.9093,2347,85.624262,-5872
2.912,2349,85.672154,-5872
2.9147,2352,85.743992,-5872
2.9173,2353,85.767938,-5873
2.92,2355,85.81583,-5871
2.9227,2356,85.839776,-5874
2.9253,2357,85.863722,-5873
2.928,2360,85.93556,-5874
2.9307,2361,85.959506,-5873
2.9333,2363,86.007398,-5871
2.936,2364,86.031344,-5871
2.9387,2365,86.05529,-5871
2.9413,2368,86.127128,-5871
2.944,2369,86.151074,-5872
2.9467,2371,86.198966,-5871
2.9493,2372,86.222912,-5870
2.952,2374,86.270804,-5868
2.9547,2376,86.318696,-5868
2.9573,2378,86.366588,-5869
2.96,2379,86.390534,-5870
2.9627,2380,86.41448,-5868
2.9653,2382,86.462372,-5868
2.968,2384,86.510264,-5867
2.9707,2386,86.558156,-5868
2.9733,2387,86.582102,-5868
2.976,2388,86.606048,-5868
2.9787,2390,86.65394,-5868
2.9813,2392,86.701832,-5870
2.984,2394,86.749724,-5868
2.9867,2395,86.77367,-5866
2.9893,2397,86.821562,-5866
2.992,2398,86.845508,-5867
2.9947,2401,86.917346,-5868
2.9973,2402,86.941292,-5867
3,2403,86.965238,-5866
3.0027,2405,87.01313,-5867
3.0053,2406,87.037076,-5867
3.008,2409,87.108914,-5866
3.0107,2410,87.13286,-5865
3.0133,2412,87.180752,-5866
3.016,2413,87.204698,-5867
3.0187,2414,87.228644,-5867
3.0213,2417,87.300482,-5868
3.024,2418,87.324428,-5867
3.0267,2420,87.37232,-5868
3.0293,2421,87.396266,-5866
3.032,2422,87.420212,-5866
3.0347,2425,87.49205,-5866
3.0373,2427,87.539942,-5865
3.04,2427,87.539942,-5865
3.0427,2429,87.587834,-5868
3.0453,2430,87.61178,-5868
3.048,2433,87.683618,-5867
3.0507,2435,87.73151,-5866
3.0533,2436,87.755456,-5866
3.056,2437,87.779402,-5866
3.0587,2439,87.827294,-5866
3.0613,2441,87.875186,-5866
3.064,2443,87.923078,-5867
3.0667,2444,87.947024,-5866
3.0693,2445,87.97097,-5865
3.072,2447,88.018862,-5865
3.0747,2449,88.066754,-5866
3.0773,2451,88.114646,-5867
3.08,2452,88.138592,-5866
3.0827,2453,88.162538,-5866
3.0853,2455,88.21043,-5866
3.088,2458,88.282268,-5867
3.0907,2459,88.306214,-5865
3.0933,2460,88.33016,-5865
3.096,2462,88.378052,-5866
3.0987,2463,88.401998,-5866
3.1013,2466,88.473836,-5866
3.104,2467,88.497782,-5865
3.1067,2468,88.521728,-5864
3.1093,2470,88.56962,-5865
3.112,2471,88.593566,-5865
3.1147,2474,88.665404,-5865
3.1173,2475,88.68935,-5865
3.12,2476,88.713296,-5866
3.1227,2478,88.761188,-5866
3.1253,2479,88.785134,-5866
3.128,2482,88.856972,-5866
3.1307,2483,88.880918,-5867
3.1333,2484,88.904864,-5866
3.136,2486,88.952756,-5866
3.1387,2487,88.976702,-5866
3.1413,2490,89.04854,-5866
3.144,2491,89.072486,-5866
3.1467,2493,89.120378,-5866
3.1493,2494,89.144324,-5867
3.152,2495,89.16827,-5866
3.1547,2498,89.240108,-5866
3.1573,2499,89.264054,-5866
3.16,2501,89.311946,-5866
3.1627,2502,89.335892,-5866
3.1653,2503,89.359838,-5866
3.168,2506,89.431676,-5866
3.1707,2507,89.455622,-5865
3.1733,2509,89.503514,-5865
3.176,2510,89.52746,-5865
3.1787,2511,89.551406,-5866
3.1813,2514,89.623244,-5866
3.184,2516,89.671136,-5865
3.1867,2517,89.695082,-5865
3.1893,2518,89.719028,-5864
3.192,2519,89.742974,-5865
3.1947,2522,89.814812,-5865
3.1973,2524,89.862704,-5865
3.2,2525,89.88665,-5865
3.2027,2527,89.934542,-5866
3.2053,2528,89.958488,-5866
3.208,2530,90.00638,-5866
3.2107,2532,90.054272,-5866
3.2133,2533,90.078218,-5865
3.216,2535,90.12611,-5864
3.2187,2536,90.150056,-5865
3.2213,2538,90.197948,-5866
3.224,2540,90.24584,-5866
3.2267,2541,90.269786,-5866
3.2293,2543,90.317678,-5865
3.232,2544,90.341624,-5865
3.2347,2546,90.389516,-5865
3.2373,2548,90.437408,-5865
3.24,2549,90.461354,-5866
3.2427,2551,90.509246,-5866
3.2453,2552,90.533192,-5866
3.248,2555,90.60503,-5866
3.2507,2556,90.628976,-5866
3.2533,2557,90.652922,-5866
3.256,2559,90.700814,-5866
3.2587,2560,90.72476,-5866
3.2613,2563,90.796598,-5867
3.264,2564,90.820544,-5867
3.2667,2565,90.84449,-5866
3.2693,2567,90.892382,-5867
3.272,2568,90.916328,-5867
3.2747,2571,90.988166,-5866
3.2773,2572,91.012112,-5866
3.28,2574,91.060004,-5865
3.2827,2575,91.08395,-5865
3.2853,2576,91.107896,-5866
3.288,2579,91.179734,-5866
3.2907,2580,91.20368,-5866
3.2933,2582,91.251572,-5865
3.296,2583,91.275518,-5865
3.2987,2584,91.299464,-5866
3.3013,2587,91.371302,-5867
3.304,2588,91.395248,-5867
3.3067,2590,91.44314,-5866
3.3093,2591,91.467086,-5867
3.312,2593,91.514978,-5867
3.3147,2595,91.56287,-5867
3.3173,2596,91.586816,-5867
3.32,2598,91.634708,-5867
3.3227,2599,91.658654,-5867
3.3253,2601,91.706546,-5867
3.328,2604,91.778384,-5867
3.3307,2605,91.80233,-5866
3.3333,2606,91.826276,-5867
3.336,2608,91.874168,-5867
3.3387,2609,91.898114,-5866
3.3413,2612,91.969952,-5866
3.344,2613,91.993898,-5868
3.3467,2614,92.017844,-5867
3.3493,2615,92.04179,-5867
3.352,2617,92.089682,-5868
3.3547,2620,92.16152,-5867
3.3573,2621,92.185466,-5867
3.36,2622,92.209412,-5867
3.3627,2623,92.233358,-5866
3.3653,2625,92.28125,-5866
3.368,2627,92.329142,-5867
3.3707,2629,92.377034,-5866
3.3733,2630,92.40098,-5866
3.376,2632,92.448872,-5865
3.3787,2633,92.472818,-5865
3.3813,2636,92.544656,-5866
3.384,2637,92.568602,-5866
3.3867,2638,92.592548,-5866
3.3893,2640,92.64044,-5866
3.392,2641,92.664386,-5866
3.3947,2644,92.736224,-5866
3.3973,2645,92.76017,-5865
3.4,2647,92.808062,-5866
3.4027,2648,92.832008,-5867
3.4053,2649,92.855954,-5867
3.408,2652,92.927792,-5866
3.4107,2653,92.951738,-5867
3.4133,2655,92.99963,-5866
3.416,2656,93.023576,-5866
3.4187,2657,93.047522,-5867
3.4213,2660,93.11936,-5867
3.424,2662,93.167252,-5865
3.4267,2663,93.191198,-5866
3.4293,2664,93.215144,-5866
3.432,2665,93.23909,-5866
3.4347,2668,93.310928,-5865
3.4373,2670,93.35882,-5866
3.44,2671,93.382766,-5865
3.4427,2672,93.406712,-5865
3.4453,2673,93.430658,-5865
3.448,2676,93.502496,-5867
3.4507,2678,93.550388,-5867
3.4533,2679,93.574334,-5868
3.456,2681,93.622226,-5867
3.4587,2682,93.646172,-5865
3.4613,2684,93.694064,-5864
3.464,2686,93.741956,-5868
3.4667,2687,93.765902,-5867
3.4693,2688,93.789848,-5866
3.472,2690,93.83774,-5866
3.4747,2693,93.909578,-5866
3.4773,2694,93.933524,-5866
3.48,2695,93.95747,-5866
3.4827,2697,94.005362,-5866
3.4853,2698,94.029308,-5866
3.488,2701,94.101146,-5865
3.4907,2702,94.125092,-5864
3.4933,2703,94.149038,-5865
3.496,2705,94.19693,-5866
3.4987,2706,94.220876,-5866
3.5013,2709,94.292714,-5866
3.504,2710,94.31666,-5866
3.5067,2712,94.364552,-5866
3.5093,2713,94.388498,-5866
3.512,2714,94.412444,-5866
3.5147,2717,94.484282,-5866
3.5173,2719,94.532174,-5867
3.52,2720,94.55612,-5868
3.5227,2721,94.580066,-5868
3.5253,2723,94.627958,-5869
3.528,2725,94.67585,-5868
3.5307,2727,94.723742,-5868
3.5333,2728,94.747688,-5868
3.536,2729,94.771634,-5868
3.5387,2731,94.819526,-5868
3.5413,2734,94.891364,-5869
3.544,2735,94.91531,-5869
3.5467,2736,94.939256,-5870
3.5493,2738,94.987148,-5869
3.552,2739,95.011094,-5869
3.5547,2742,95.082932,-5870
3.5573,2743,95.106878,-5870
3.56,2744,95.130824,-5870
3.5627,2746,95.178716,-5870
3.5653,2747,95.202662,-5871
3.568,2750,95.2745,-5870
3.5707,2751,95.298446,-5871
3.5733,2753,95.346338,-5871
3.576,2754,95.370284,-5870
3.5787,2756,95.418176,-5870
3.5813,2758,95.466068,-5870
3.584,2760,95.51396,-5868
3.5867,2761,95.537906,-5868
3.5893,2762,95.561852,-5868
3.592,2764,95.609744,-5867
3.5947,2767,95.681582,-5868
3.5973,2768,95.705528,-5868
3.6,2769,95.729474,-5868
3.6027,2770,95.75342,-5867
3.6053,2772,95.801312,-5867
3.608,2774,95.849204,-5866
3.6107,2776,95.897096,-5866
3.6133,2777,95.921042,-5868
3.616,2778,95.944988,-5867
3.6187,2780,95.99288,-5867
3.6213,2783,96.064718,-5866
3.624,2784,96.088664,-5867
3.6267,2786,96.136556,-5868
3.6293,2787,96.160502,-5868
3.632,2788,96.184448,-5868
3.6347,2791,96.256286,-5866
3.6373,2792,96.280232,-5867
3.64,2794,96.328124,-5867
3.6427,2795,96.35207,-5867
3.6453,2797,96.399962,-5868
3.648,2799,96.447854,-5866
3.6507,2800,96.4718,-5865
3.6533,2802,96.519692,-5866
3.656,2803,96.543638,-5867
3.6587,2805,96.59153,-5866
3.6613,2807,96.639422,-5867
3.664,2809,96.687314,-5867
3.6667,2810,96.71126,-5867
3.6693,2811,96.735206,-5866
3.672,2813,96.783098,-5866
3.6747,2816,96.854936,-5867
3.6773,2817,96.878882,-5866
3.68,2819,96.926774,-5865
3.6827,2820,96.95072,-5866
3.6853,2821,96.974666,-5866
3.688,2824,97.046504,-5866
3.6907,2825,97.07045,-5866
3.6933,2827,97.118342,-5866
3.696,2828,97.142288,-5865
3.6987,2829,97.166234,-5865
3.7013,2832,97.238072,-5866
3.704,2834,97.285964,-5864
3.7067,2835,97.30991,-5864
3.7093,2836,97.333856,-5864
3.712,2838,97.381748,-5863
3.7147,2840,97.42964,-5863
3.7173,2842,97.477532,-5863
3.72,2843,97.501478,-5864
3.7227,2844,97.525424,-5864
3.7253,2846,97.573316,-5864
3.728,2849,97.645154,-5863
3.7307,2850,97.6691,-5863
3.7333,2852,97.716992,-5863
3.736,2853,97.740938,-5863
3.7387,2854,97.764884,-5862
3.7413,2857,97.836722,-5863
3.744,2858,97.860668,-5863
3.7467,2860,97.90856,-5863
3.7493,2861,97.932506,-5863
3.752,2862,97.956452,-5862
3.7547,2865,98.02829,-5862
3.7573,2866,98.052236,-5863
3.76,2868,98.100128,-5863
3.7627,2869,98.124074,-5863
3.7653,2871,98.171966,-5863
3.768,2873,98.219858,-5863
3.7707,2875,98.26775,-5863
3.7733,2876,98.291696,-5863
3.776,2877,98.315642,-5863
3.7787,2879,98.363534,-5863
3.7813,2881,98.411426,-5862
3.784,2883,98.459318,-5862
3.7867,2884,98.483264,-5862
3.7893,2886,98.531156,-5862
3.792,2887,98.555102,-5864
3.7947,2890,98.62694,-5864
3.7973,2891,98.650886,-5863
3.8,2893,98.698778,-5862
3.8027,2894,98.722724,-5862
3.8053,2895,98.74667,-5864
3.808,2898,98.818508,-5866
3.8107,2899,98.842454,-5863
3.8133,2901,98.890346,-5862
3.816,2902,98.914292,-5863
3.8187,2904,98.962184,-5864
3.8213,2906,99.010076,-5864
3.824,2908,99.057968,-5863
3.8267,2909,99.081914,-5864
3.8293,2911,99.129806,-5864
3.832,2912,99.153752,-5865
3.8347,2915,99.22559,-5865
3.8373,2916,99.249536,-5864
3.84,2918,99.297428,-5865
3.8427,2919,99.321374,-5865
3.8453,2920,99.34532,-5866
3.848,2923,99.417158,-5866
3.8507,2924,99.441104,-5866
3.8533,2925,99.46505,-5866
3.856,2927,99.512942,-5866
3.8587,2929,99.560834,-5866
3.8613,2931,99.608726,-5866
3.864,2933,99.656618,-5866
3.8667,2934,99.680564,-5866
3.8693,2935,99.70451,-5866
3.872,2937,99.752402,-5866
3.8747,2940,99.82424,-5866
3.8773,2941,99.848186,-5866
3.88,2942,99.872132,-5864
3.8827,2944,99.920024,-5865
3.8853,2945,99.94397,-5866
3.888,2948,100.015808,-5865
3.8907,2949,100.039754,-5865
3.8933,2951,100.087646,-5865
3.896,2952,100.111592,-5865
3.8987,2954,100.159484,-5864
3.9013,2956,100.207376,-5864
3.904,2957,100.231322,-5864
3.9067,2959,100.279214,-5865
3.9093,2960,100.30316,-5866
3.912,2961,100.327106,-5866
3.9147,2965,100.42289,-5866
3.9173,2966,100.446836,-5863
3.92,2967,100.470782,-5864
3.9227,2968,100.494728,-5864
3.9253,2970,100.54262,-5865
3.928,2973,100.614458,-5865
3.9307,2974,100.638404,-5866
3.9333,2976,100.686296,-5865
3.936,2977,100.710242,-5864
3.9387,2978,100.734188,-5864
3.9413,2981,100.806026,-5865
3.944,2982,100.829972,-5866
3.9467,2984,100.877864,-5865
3.9493,2985,100.90181,-5865
3.952,2986,100.925756,-5866
3.9547,2989,100.997594,-5867
3.9573,2991,101.045486,-5868
3.96,2992,101.069432,-5868
3.9627,2993,101.093378,-5868
3.9653,2995,101.14127,-5869
3.968,2998,101.213108,-5869
3.9707,2999,101.237054,-5867
3.9733,3000,101.261,-5868
3.976,3002,101.308892,-5869
3.9787,3003,101.332838,-5869
3.9813,3006,101.404676,-5869
3.984,3007,101.428622,-5868
3.9867,3009,101.476514,-5869
3.9893,3010,101.50046,-5870
3.992,3011,101.524406,-5871
3.9947,3014,101.596244,-5870
3.9973,3016,101.644136,-5871
4,3017,101.668082,-5871
4.0027,3018,101.692028,-5871
4.0053,3020,101.73992,-5871
4.008,3022,101.787812,-5870
4.0107,3024,101.835704,-5871
4.0133,3025,101.85965,-5872
4.016,3027,101.907542,-5872
4.0187,3028,101.931488,-5871
4.0213,3031,102.003326,-5870
4.024,3032,102.027272,-5872
4.0267,3034,102.075164,-5872
4.0293,3035,102.09911,-5874
4.032,3036,102.123056,-5872
4.0347,3039,102.194894,-5872
4.0373,3040,102.21884,-5871
4.04,3042,102.266732,-5872
4.0427,3043,102.290678,-5872
4.0453,3045,102.33857,-5872
4.048,3047,102.386462,-5871
4.0507,3049,102.434354,-5869
4.0533,3050,102.4583,-5871
4.056,3051,102.482246,-5872
4.0587,3053,102.530138,-5872
4.0613,3056,102.601976,-5873
4.064,3057,102.625922,-5873
4.0667,3058,102.649868,-5872
4.0693,3060,102.69776,-5871
4.072,3061,102.721706,-5870
4.0747,3064,102.793544,-5871
4.0773,3065,102.81749,-5873
4.08,3067,102.865382,-5871
4.0827,3068,102.889328,-5873
4.0853,3069,102.913274,-5873
4.088,3072,102.985112,-5871
4.0907,3073,103.009058,-5872
4.0933,3075,103.05695,-5874
4.096,3076,103.080896,-5872
4.0987,3078,103.128788,-5871
4.1013,3080,103.17668,-5872
4.104,3082,103.224572,-5872
4.1067,3083,103.248518,-5873
4.1093,3084,103.272464,-5874
4.112,3086,103.320356,-5874
4.1147,3089,103.392194,-5874
4.1173,3090,103.41614,-5873
4.12,3092,103.464032,-5874
4.1227,3093,103.487978,-5874
4.1253,3094,103.511924,-5872
4.128,3097,103.583762,-5873
4.1307,3098,103.607708,-5874
4.1333,3100,103.6556,-5873
4.136,3101,103.679546,-5873
4.1387,3102,103.703492,-5873
4.1413,3105,103.77533,-5873
4.144,3106,103.799276,-5874
4.1467,3108,103.847168,-5874
4.1493,3109,103.871114,-5874
4.152,3111,103.919006,-5874
4.1547,3114,103.990844,-5874
4.1573,3115,104.01479,-5873
4.16,3116,104.038736,-5873
4.1627,3117,104.062682,-5873
4.1653,3119,104.110574,-5872
4.168,3122,104.182412,-5872
4.1707,3123,104.206358,-5871
4.1733,3125,104.25425,-5874
4.176,3126,104.278196,-5872
4.1787,3128,104.326088,-5872
4.1813,3130,104.37398,-5872
4.184,3131,104.397926,-5872
4.1867,3133,104.445818,-5871
4.1893,3134,104.469764,-5871
4.192,3136,104.517656,-5870
4.1947,3139,104.589494,-5871
4.1973,3140,104.61344,-5872
4.2,3142,104.661332,-5872
4.2027,3143,104.685278,-5872
4.2053,3144,104.709224,-5872
4.208,3147,104.781062,-5871
4.2107,3148,104.805008,-5871
4.2133,3150,104.8529,-5871
4.216,3151,104.876846,-5871
4.2187,3152,104.900792,-5871
4.2213,3155,104.97263,-5871
4.224,3157,105.020522,-5872
4.2267,3158,105.044468,-5871
4.2293,3159,105.068414,-5871
4.232,3161,105.116306,-5871
4.2347,3164,105.188144,-5870
4.2373,3165,105.21209,-5870
4.24,3167,105.259982,-5871
4.2427,3168,105.283928,-5870
4.2453,3169,105.307874,-5870
4.248,3172,105.379712,-5871
4.2507,3173,105.403658,-5870
4.2533,3175,105.45155,-5871
4.256,3176,105.475496,-5870
4.2587,3178,105.523388,-5870
4.2613,3180,105.57128,-5869
4.264,3182,105.619172,-5870
4.2667,3183,105.643118,-5870
4.2693,3184,105.667064,-5870
4.272,3186,105.714956,-5871
4.2747,3188,105.762848,-5871
4.2773,3190,105.81074,-5871
4.28,3191,105.834686,-5871
4.2827,3192,105.858632,-5870
4.2853,3194,105.906524,-5870
4.288,3197,105.978362,-5870
4.2907,3198,106.002308,-5870
4.2933,3200,106.0502,-5870
4.296,3201,106.074146,-5871
4.2987,3202,106.098092,-5871
4.3013,3205,106.16993,-5871
4.304,3206,106.193876,-5872
4.3067,3208,106.241768,-5872
4.3093,3209,106.265714,-5872
4.312,3211,106.313606,-5872
4.3147,3214,106.385444,-5872
4.3173,3215,106.40939,-5873
4.32,3216,106.433336,-5873
4.3227,3217,106.457282,-5873
4.3253,3219,106.505174,-5873
4.328,3222,106.577012,-5874
4.3307,3223,106.600958,-5874
4.3333,3225,106.64885,-5874
4.336,3226,106.672796,-5874
4.3387,3227,106.696742,-5874
4.3413,3230,106.76858,-5874
4.344,3231,106.792526,-5874
4.3467,3233,106.840418,-5875
4.3493,3234,106.864364,-5875
4.352,3236,106.912256,-5875
4.3547,3238,106.960148,-5875
4.3573,3240,107.00804,-5875
4.36,3241,107.031986,-5874
4.3627,3242,107.055932,-5874
4.3653,3244,107.103824,-5875
4.368,3247,107.175662,-5875
4.3707,3248,107.199608,-5875
4.3733,3249,107.223554,-5875
4.376,3251,107.271446,-5875
4.3787,3252,107.295392,-5875
4.3813,3255,107.36723,-5875
4.384,3256,107.391176,-5875
4.3867,3258,107.439068,-5874
