时间(分钟),信号值(微伏)
47.4373,-5186
47.4400,-5187
47.4427,-5187
47.4453,-5186
47.4480,-5187
47.4507,-5188
47.4533,-5187
47.4560,-5187
47.4587,-5187
47.4613,-5187
47.4640,-5186
47.4667,-5186
47.4693,-5187
47.4720,-5186
47.4747,-5185
47.4773,-5185
47.4800,-5185
47.4827,-5186
47.4853,-5186
47.4880,-5186
47.4907,-5186
47.4933,-5186
47.4960,-5186
47.4987,-5186
47.5013,-5186
47.5040,-5186
47.5067,-5186
47.5093,-5184
47.5120,-5184
47.5147,-5185
47.5173,-5183
47.5200,-5187
47.5227,-5189
47.5253,-5187
47.5280,-5185
47.5307,-5185
47.5333,-5186
47.5360,-5186
47.5387,-5185
47.5413,-5185
47.5440,-5184
47.5467,-5185
47.5493,-5185
47.5520,-5187
47.5547,-5185
47.5573,-5185
47.5600,-5186
47.5627,-5187
47.5653,-5186
47.5680,-5185
47.5707,-5186
47.5733,-5186
47.5760,-5187
47.5787,-5187
47.5813,-5185
47.5840,-5186
47.5867,-5186
47.5893,-5187
47.5920,-5187
47.5947,-5187
47.5973,-5188
47.6000,-5187
47.6027,-5186
47.6053,-5186
47.6080,-5186
47.6107,-5187
47.6133,-5187
47.6160,-5188
47.6187,-5189
47.6213,-5188
47.6240,-5188
47.6267,-5189
47.6293,-5188
47.6320,-5188
47.6347,-5188
47.6373,-5188
47.6400,-5188
47.6427,-5188
47.6453,-5188
47.6480,-5189
47.6507,-5190
47.6533,-5189
47.6560,-5188
47.6587,-5188
47.6613,-5188
47.6640,-5188
47.6667,-5188
47.6693,-5188
47.6720,-5188
47.6747,-5188
47.6773,-5188
47.6800,-5188
47.6827,-5188
47.6853,-5188
47.6880,-5188
47.6907,-5188
47.6933,-5188
47.6960,-5188
47.6987,-5189
47.7013,-5188
47.7040,-5189
47.7067,-5190
47.7093,-5189
47.7120,-5189
47.7147,-5189
47.7173,-5189
47.7200,-5189
47.7227,-5189
47.7253,-5189
47.7280,-5189
47.7307,-5189
47.7333,-5188
47.7360,-5188
47.7387,-5188
47.7413,-5188
47.7440,-5187
47.7467,-5187
47.7493,-5188
47.7520,-5189
47.7547,-5189
47.7573,-5190
47.7600,-5190
47.7627,-5190
47.7653,-5190
47.7680,-5189
47.7707,-5190
47.7733,-5190
47.7760,-5189
47.7787,-5190
47.7813,-5190
47.7840,-5190
47.7867,-5190
47.7893,-5190
47.7920,-5191
47.7947,-5190
47.7973,-5191
47.8000,-5191
47.8027,-5191
47.8053,-5190
47.8080,-5190
47.8107,-5190
47.8133,-5190
47.8160,-5190
47.8187,-5190
47.8213,-5190
47.8240,-5190
47.8267,-5190
47.8293,-5190
47.8320,-5190
47.8347,-5190
47.8373,-5190
47.8400,-5190
47.8427,-5190
47.8453,-5187
47.8480,-5188
47.8507,-5189
47.8533,-5189
47.8560,-5189
47.8587,-5190
47.8613,-5191
47.8640,-5191
47.8667,-5190
47.8693,-5190
47.8720,-5189
47.8747,-5189
47.8773,-5189
47.8800,-5189
47.8827,-5189
47.8853,-5189
47.8880,-5188
47.8907,-5188
47.8933,-5188
47.8960,-5188
47.8987,-5190
47.9013,-5190
47.9040,-5190
47.9067,-5190
47.9093,-5190
47.9120,-5190
47.9147,-5190
47.9173,-5190
47.9200,-5190
47.9227,-5190
47.9253,-5188
47.9280,-5188
47.9307,-5188
47.9333,-5189
47.9360,-5190
47.9387,-5189
47.9413,-5190
47.9440,-5190
47.9467,-5190
47.9493,-5190
47.9520,-5190
47.9547,-5189
47.9573,-5189
47.9600,-5190
47.9627,-5190
47.9653,-5190
47.9680,-5191
47.9707,-5191
47.9733,-5190
47.9760,-5190
47.9787,-5190
47.9813,-5189
47.9840,-5189
47.9867,-5188
47.9893,-5187
47.9920,-5187
47.9947,-5187
47.9973,-5187
48.0000,-5187
48.0027,-5186
48.0053,-5187
48.0080,-5187
48.0107,-5187
48.0133,-5187
48.0160,-5186
48.0187,-5187
48.0213,-5186
48.0240,-5186
48.0267,-5186
48.0293,-5186
48.0320,-5186
48.0347,-5186
48.0373,-5186
48.0400,-5186
48.0427,-5186
48.0453,-5187
48.0480,-5188
48.0507,-5189
48.0533,-5188
48.0560,-5188
48.0587,-5188
48.0613,-5188
48.0640,-5189
48.0667,-5189
48.0693,-5189
48.0720,-5189
48.0747,-5189
48.0773,-5188
48.0800,-5188
48.0827,-5189
48.0853,-5189
48.0880,-5189
48.0907,-5190
48.0933,-5190
48.0960,-5190
48.0987,-5189
48.1013,-5189
48.1040,-5190
48.1067,-5191
48.1093,-5190
48.1120,-5191
48.1147,-5190
48.1173,-5190
48.1200,-5191
48.1227,-5191
48.1253,-5190
48.1280,-5190
48.1307,-5190
48.1333,-5191
48.1360,-5192
48.1387,-5192
48.1413,-5192
48.1440,-5191
48.1467,-5191
48.1493,-5191
48.1520,-5192
48.1547,-5192
48.1573,-5192
48.1600,-5192
48.1627,-5191
48.1653,-5192
48.1680,-5192
48.1707,-5192
48.1733,-5192
48.1760,-5192
48.1787,-5191
48.1813,-5191
48.1840,-5191
48.1867,-5191
48.1893,-5191
48.1920,-5191
48.1947,-5191
48.1973,-5191
48.2000,-5191
48.2027,-5192
48.2053,-5191
48.2080,-5192
48.2107,-5192
48.2133,-5191
48.2160,-5191
48.2187,-5191
48.2213,-5191
48.2240,-5191
48.2267,-5191
48.2293,-5192
48.2320,-5191
48.2347,-5191
48.2373,-5191
48.2400,-5192
48.2427,-5192
48.2453,-5192
48.2480,-5192
48.2507,-5192
48.2533,-5192
48.2560,-5193
48.2587,-5194
48.2613,-5194
48.2640,-5193
48.2667,-5193
48.2693,-5194
48.2720,-5195
48.2747,-5195
48.2773,-5195
48.2800,-5195
48.2827,-5195
48.2853,-5195
48.2880,-5195
48.2907,-5196
48.2933,-5196
48.2960,-5196
48.2987,-5198
48.3013,-5197
48.3040,-5198
48.3067,-5198
48.3093,-5198
48.3120,-5198
48.3147,-5198
48.3173,-5198
48.3200,-5198
48.3227,-5198
48.3253,-5197
48.3280,-5196
48.3307,-5196
48.3333,-5197
48.3360,-5198
48.3387,-5198
48.3413,-5198
48.3440,-5198
48.3467,-5198
48.3493,-5198
48.3520,-5198
48.3547,-5198
48.3573,-5197
48.3600,-5196
48.3627,-5196
48.3653,-5197
48.3680,-5197
48.3707,-5198
48.3733,-5198
48.3760,-5198
48.3787,-5198
48.3813,-5198
48.3840,-5198
48.3867,-5198
48.3893,-5199
48.3920,-5199
48.3947,-5199
48.3973,-5198
48.4000,-5198
48.4027,-5198
48.4053,-5198
48.4080,-5198
48.4107,-5198
48.4133,-5198
48.4160,-5199
48.4187,-5199
48.4213,-5199
48.4240,-5198
48.4267,-5198
48.4293,-5199
48.4320,-5199
48.4347,-5199
48.4373,-5199
48.4400,-5199
48.4427,-5199
48.4453,-5198
48.4480,-5199
48.4507,-5199
48.4533,-5198
48.4560,-5198
48.4587,-5197
48.4613,-5198
48.4640,-5198
48.4667,-5198
48.4693,-5198
48.4720,-5198
48.4747,-5198
48.4773,-5196
48.4800,-5195
48.4827,-5195
48.4853,-5194
48.4880,-5194
48.4907,-5194
48.4933,-5195
48.4960,-5195
48.4987,-5195
48.5013,-5195
48.5040,-5195
48.5067,-5195
48.5093,-5194
48.5120,-5193
48.5147,-5194
48.5173,-5195
48.5200,-5195
48.5227,-5196
48.5253,-5195
48.5280,-5195
48.5307,-5195
48.5333,-5195
48.5360,-5194
48.5387,-5194
48.5413,-5195
48.5440,-5195
48.5467,-5194
48.5493,-5194
48.5520,-5195
48.5547,-5195
48.5573,-5195
48.5600,-5195
48.5627,-5195
48.5653,-5195
48.5680,-5195
48.5707,-5195
48.5733,-5195
48.5760,-5195
48.5787,-5194
48.5813,-5194
48.5840,-5194
48.5867,-5194
48.5893,-5194
48.5920,-5194
48.5947,-5194
48.5973,-5193
48.6000,-5193
48.6027,-5194
48.6053,-5194
48.6080,-5194
48.6107,-5194
48.6133,-5194
48.6160,-5194
48.6187,-5193
48.6213,-5193
48.6240,-5193
48.6267,-5193
48.6293,-5193
48.6320,-5192
48.6347,-5192
48.6373,-5192
48.6400,-5192
48.6427,-5192
48.6453,-5192
48.6480,-5191
48.6507,-5192
48.6533,-5192
48.6560,-5192
48.6587,-5192
48.6613,-5190
48.6640,-5191
48.6667,-5192
48.6693,-5192
48.6720,-5192
48.6747,-5192
48.6773,-5191
48.6800,-5191
48.6827,-5190
48.6853,-5191
48.6880,-5191
48.6907,-5191
48.6933,-5190
48.6960,-5192
48.6987,-5191
48.7013,-5191
48.7040,-5190
48.7067,-5191
48.7093,-5191
48.7120,-5191
48.7147,-5191
48.7173,-5191
48.7200,-5191
48.7227,-5191
48.7253,-5192
48.7280,-5192
48.7307,-5192
48.7333,-5192
48.7360,-5192
48.7387,-5191
48.7413,-5191
48.7440,-5192
48.7467,-5192
48.7493,-5192
48.7520,-5191
48.7547,-5191
48.7573,-5191
48.7600,-5191
48.7627,-5191
48.7653,-5191
48.7680,-5191
48.7707,-5191
48.7733,-5191
48.7760,-5190
48.7787,-5190
48.7813,-5189
48.7840,-5189
48.7867,-5189
48.7893,-5188
48.7920,-5188
48.7947,-5187
48.7973,-5184
48.8000,-5186
48.8027,-5188
48.8053,-5185
48.8080,-5187
48.8107,-5189
48.8133,-5188
48.8160,-5186
48.8187,-5186
48.8213,-5185
48.8240,-5186
48.8267,-5187
48.8293,-5186
48.8320,-5186
48.8347,-5185
48.8373,-5185
48.8400,-5185
48.8427,-5184
48.8453,-5184
48.8480,-5185
48.8507,-5184
48.8533,-5184
48.8560,-5186
48.8587,-5185
48.8613,-5184
48.8640,-5184
48.8667,-5184
48.8693,-5184
48.8720,-5184
48.8747,-5184
48.8773,-5184
48.8800,-5184
48.8827,-5184
48.8853,-5184
48.8880,-5184
48.8907,-5184
48.8933,-5184
48.8960,-5182
48.8987,-5183
48.9013,-5184
48.9040,-5183
48.9067,-5183
48.9093,-5182
48.9120,-5183
48.9147,-5183
48.9173,-5183
48.9200,-5183
48.9227,-5182
48.9253,-5182
48.9280,-5182
48.9307,-5182
48.9333,-5182
48.9360,-5182
48.9387,-5182
48.9413,-5182
48.9440,-5182
48.9467,-5182
48.9493,-5182
48.9520,-5183
48.9547,-5183
48.9573,-5183
48.9600,-5183
48.9627,-5183
48.9653,-5183
48.9680,-5182
48.9707,-5183
48.9733,-5182
48.9760,-5182
48.9787,-5182
48.9813,-5182
48.9840,-5183
48.9867,-5183
48.9893,-5182
48.9920,-5183
48.9947,-5182
48.9973,-5183
49.0000,-5183
49.0027,-5183
49.0053,-5183
49.0080,-5183
49.0107,-5183
49.0133,-5184
49.0160,-5183
49.0187,-5183
49.0213,-5183
49.0240,-5184
49.0267,-5183
49.0293,-5183
49.0320,-5183
49.0347,-5183
49.0373,-5182
49.0400,-5182
49.0427,-5183
49.0453,-5184
49.0480,-5184
49.0507,-5183
49.0533,-5182
49.0560,-5182
49.0587,-5183
49.0613,-5182
49.0640,-5182
49.0667,-5182
49.0693,-5182
49.0720,-5182
49.0747,-5182
49.0773,-5182
49.0800,-5182
49.0827,-5182
49.0853,-5181
49.0880,-5181
49.0907,-5182
49.0933,-5181
49.0960,-5183
49.0987,-5184
49.1013,-5184
49.1040,-5183
49.1067,-5182
49.1093,-5180
49.1120,-5179
49.1147,-5180
49.1173,-5180
49.1200,-5180
49.1227,-5180
49.1253,-5180
49.1280,-5180
49.1307,-5180
49.1333,-5180
49.1360,-5180
49.1387,-5179
49.1413,-5180
49.1440,-5180
49.1467,-5179
49.1493,-5179
49.1520,-5178
49.1547,-5178
49.1573,-5177
49.1600,-5178
49.1627,-5179
49.1653,-5179
49.1680,-5178
49.1707,-5178
49.1733,-5178
49.1760,-5177
49.1787,-5177
49.1813,-5177
49.1840,-5177
49.1867,-5176
49.1893,-5176
49.1920,-5176
49.1947,-5176
49.1973,-5176
49.2000,-5176
49.2027,-5175
49.2053,-5175
49.2080,-5175
49.2107,-5175
49.2133,-5174
49.2160,-5173
49.2187,-5173
49.2213,-5174
49.2240,-5174
49.2267,-5173
49.2293,-5172
49.2320,-5172
49.2347,-5172
49.2373,-5172
49.2400,-5172
49.2427,-5172
49.2453,-5172
49.2480,-5172
49.2507,-5173
49.2533,-5173
49.2560,-5172
49.2587,-5171
49.2613,-5171
49.2640,-5170
49.2667,-5170
49.2693,-5170
49.2720,-5169
49.2747,-5170
49.2773,-5170
49.2800,-5169
49.2827,-5168
49.2853,-5168
49.2880,-5168
49.2907,-5168
49.2933,-5167
49.2960,-5167
49.2987,-5167
49.3013,-5166
49.3040,-5166
49.3067,-5166
49.3093,-5166
49.3120,-5165
49.3147,-5165
49.3173,-5165
49.3200,-5164
49.3227,-5163
49.3253,-5162
49.3280,-5162
49.3307,-5162
49.3333,-5163
49.3360,-5162
49.3387,-5161
49.3413,-5161
49.3440,-5162
49.3467,-5162
49.3493,-5161
49.3520,-5161
49.3547,-5161
49.3573,-5160
49.3600,-5160
49.3627,-5161
49.3653,-5160
49.3680,-5160
49.3707,-5160
49.3733,-5159
49.3760,-5160
49.3787,-5160
49.3813,-5159
49.3840,-5159
49.3867,-5159
49.3893,-5158
49.3920,-5158
49.3947,-5158
49.3973,-5158
49.4000,-5157
49.4027,-5157
49.4053,-5157
49.4080,-5157
49.4107,-5158
49.4133,-5157
49.4160,-5157
49.4187,-5158
49.4213,-5157
49.4240,-5157
49.4267,-5156
49.4293,-5157
49.4320,-5157
49.4347,-5156
49.4373,-5155
49.4400,-5155
49.4427,-5155
49.4453,-5155
49.4480,-5155
49.4507,-5155
49.4533,-5155
49.4560,-5154
49.4587,-5154
49.4613,-5154
49.4640,-5154
49.4667,-5154
49.4693,-5153
49.4720,-5153
49.4747,-5154
49.4773,-5153
49.4800,-5153
49.4827,-5153
49.4853,-5153
49.4880,-5152
49.4907,-5153
49.4933,-5153
49.4960,-5154
49.4987,-5156
49.5013,-5155
49.5040,-5155
49.5067,-5154
49.5093,-5153
49.5120,-5154
49.5147,-5154
49.5173,-5153
49.5200,-5153
49.5227,-5154
49.5253,-5153
49.5280,-5153
49.5307,-5154
49.5333,-5154
49.5360,-5154
49.5387,-5154
49.5413,-5154
49.5440,-5154
49.5467,-5154
49.5493,-5153
49.5520,-5153
49.5547,-5152
49.5573,-5153
49.5600,-5153
49.5627,-5153
49.5653,-5153
49.5680,-5154
49.5707,-5155
49.5733,-5155
49.5760,-5154
49.5787,-5154
49.5813,-5155
49.5840,-5155
49.5867,-5154
49.5893,-5154
49.5920,-5153
49.5947,-5153
49.5973,-5154
49.6000,-5154
49.6027,-5153
49.6053,-5152
49.6080,-5152
49.6107,-5151
49.6133,-5152
49.6160,-5152
49.6187,-5152
49.6213,-5152
49.6240,-5152
49.6267,-5152
49.6293,-5152
49.6320,-5152
49.6347,-5152
49.6373,-5152
49.6400,-5152
49.6427,-5152
49.6453,-5152
49.6480,-5152
49.6507,-5152
49.6533,-5152
49.6560,-5152
49.6587,-5153
49.6613,-5152
49.6640,-5151
49.6667,-5151
49.6693,-5151
49.6720,-5152
49.6747,-5152
49.6773,-5152
49.6800,-5152
49.6827,-5152
49.6853,-5152
49.6880,-5153
49.6907,-5153
49.6933,-5153
49.6960,-5153
49.6987,-5153
49.7013,-5154
49.7040,-5153
49.7067,-5153
49.7093,-5153
49.7120,-5153
49.7147,-5153
49.7173,-5153
49.7200,-5153
49.7227,-5153
49.7253,-5153
49.7280,-5153
49.7307,-5153
49.7333,-5153
49.7360,-5153
49.7387,-5153
49.7413,-5153
49.7440,-5153
49.7467,-5153
49.7493,-5153
49.7520,-5153
49.7547,-5153
49.7573,-5153
49.7600,-5152
49.7627,-5152
49.7653,-5152
49.7680,-5152
49.7707,-5152
49.7733,-5152
49.7760,-5152
49.7787,-5152
49.7813,-5153
49.7840,-5152
49.7867,-5152
49.7893,-5152
49.7920,-5152
49.7947,-5153
49.7973,-5153
49.8000,-5154
49.8027,-5153
49.8053,-5153
49.8080,-5152
49.8107,-5152
49.8133,-5153
49.8160,-5152
49.8187,-5152
49.8213,-5152
49.8240,-5152
49.8267,-5152
49.8293,-5152
49.8320,-5152
49.8347,-5152
49.8373,-5152
49.8400,-5152
49.8427,-5152
49.8453,-5152
49.8480,-5152
49.8507,-5152
49.8533,-5152
49.8560,-5152
49.8587,-5152
49.8613,-5152
49.8640,-5152
49.8667,-5151
49.8693,-5152
49.8720,-5152
49.8747,-5152
49.8773,-5152
49.8800,-5152
49.8827,-5153
49.8853,-5153
49.8880,-5153
49.8907,-5152
49.8933,-5153
49.8960,-5153
49.8987,-5153
49.9013,-5153
49.9040,-5152
49.9067,-5152
49.9093,-5153
49.9120,-5153
49.9147,-5152
49.9173,-5153
49.9200,-5153
49.9227,-5153
49.9253,-5153
49.9280,-5154
49.9307,-5154
49.9333,-5153
49.9360,-5154
49.9387,-5153
49.9413,-5153
49.9440,-5153
49.9467,-5153
49.9493,-5153
49.9520,-5154
49.9547,-5154
49.9573,-5152
49.9600,-5152
49.9627,-5152
49.9653,-5152
49.9680,-5152
49.9707,-5152
49.9733,-5153
49.9760,-5153
49.9787,-5153
49.9813,-5154
49.9840,-5154
49.9867,-5153
49.9893,-5153
49.9920,-5153
49.9947,-5153
49.9973,-5153
50.0000,-5152
50.0027,-5152
50.0053,-5151
50.0080,-5151
50.0107,-5151
50.0133,-5152
50.0160,-5152
50.0187,-5152
50.0213,-5153
50.0240,-5153
50.0267,-5152
50.0293,-5152
50.0320,-5152
50.0347,-5153
50.0373,-5153
50.0400,-5154
50.0427,-5153
50.0453,-5153
50.0480,-5153
50.0507,-5154
50.0533,-5154
50.0560,-5153
50.0587,-5154
50.0613,-5154
50.0640,-5154
50.0667,-5154
50.0693,-5154
50.0720,-5154
50.0747,-5154
50.0773,-5154
50.0800,-5155
50.0827,-5154
50.0853,-5154
50.0880,-5154
50.0907,-5155
50.0933,-5155
50.0960,-5154
50.0987,-5155
50.1013,-5155
50.1040,-5155
50.1067,-5155
50.1093,-5155
50.1120,-5155
50.1147,-5156
50.1173,-5156
50.1200,-5155
50.1227,-5155
50.1253,-5155
50.1280,-5155
50.1307,-5157
50.1333,-5157
50.1360,-5156
50.1387,-5157
50.1413,-5157
50.1440,-5158
50.1467,-5158
50.1493,-5158
50.1520,-5157
50.1547,-5157
50.1573,-5157
50.1600,-5157
50.1627,-5157
50.1653,-5157
50.1680,-5158
50.1707,-5159
50.1733,-5158
50.1760,-5159
50.1787,-5159
50.1813,-5159
50.1840,-5159
50.1867,-5159
50.1893,-5159
50.1920,-5159
50.1947,-5159
50.1973,-5159
50.2000,-5159
50.2027,-5159
50.2053,-5159
50.2080,-5159
50.2107,-5158
50.2133,-5158
50.2160,-5158
50.2187,-5158
50.2213,-5159
50.2240,-5159
50.2267,-5159
50.2293,-5159
50.2320,-5160
50.2347,-5160
50.2373,-5160
50.2400,-5160
50.2427,-5160
50.2453,-5160
50.2480,-5160
50.2507,-5159
50.2533,-5158
50.2560,-5160
50.2587,-5160
50.2613,-5161
50.2640,-5161
50.2667,-5161
50.2693,-5160
50.2720,-5160
50.2747,-5160
50.2773,-5161
50.2800,-5161
50.2827,-5161
50.2853,-5160
50.2880,-5161
50.2907,-5162
50.2933,-5162
50.2960,-5161
50.2987,-5160
50.3013,-5160
50.3040,-5161
50.3067,-5161
50.3093,-5161
50.3120,-5161
50.3147,-5161
50.3173,-5161
50.3200,-5161
50.3227,-5161
50.3253,-5161
50.3280,-5161
50.3307,-5161
50.3333,-5161
50.3360,-5160
50.3387,-5161
50.3413,-5161
50.3440,-5161
50.3467,-5160
50.3493,-5160
50.3520,-5160
50.3547,-5160
50.3573,-5160
50.3600,-5160
50.3627,-5160
50.3653,-5160
50.3680,-5160
50.3707,-5160
50.3733,-5160
50.3760,-5160
50.3787,-5160
50.3813,-5160
50.3840,-5161
50.3867,-5160
50.3893,-5160
50.3920,-5160
50.3947,-5160
50.3973,-5160
50.4000,-5160
50.4027,-5160
50.4053,-5160
50.4080,-5160
50.4107,-5160
50.4133,-5160
50.4160,-5160
50.4187,-5160
50.4213,-5160
50.4240,-5160
50.4267,-5160
50.4293,-5160
50.4320,-5161
50.4347,-5160
50.4373,-5160
50.4400,-5159
50.4427,-5160
50.4453,-5160
50.4480,-5160
50.4507,-5159
50.4533,-5158
50.4560,-5159
50.4587,-5159
50.4613,-5159
50.4640,-5159
50.4667,-5159
50.4693,-5160
50.4720,-5159
50.4747,-5159
50.4773,-5160
50.4800,-5160
50.4827,-5160
50.4853,-5160
50.4880,-5160
50.4907,-5160
50.4933,-5159
50.4960,-5160
50.4987,-5160
50.5013,-5160
50.5040,-5159
50.5067,-5159
50.5093,-5159
50.5120,-5159
50.5147,-5159
50.5173,-5158
50.5200,-5159
50.5227,-5158
50.5253,-5158
50.5280,-5158
50.5307,-5159
50.5333,-5158
50.5360,-5158
50.5387,-5159
50.5413,-5158
50.5440,-5158
50.5467,-5159
50.5493,-5159
50.5520,-5159
50.5547,-5159
50.5573,-5159
50.5600,-5160
50.5627,-5160
50.5653,-5160
50.5680,-5159
50.5707,-5160
50.5733,-5159
50.5760,-5160
50.5787,-5161
50.5813,-5161
50.5840,-5161
50.5867,-5161
50.5893,-5161
50.5920,-5160
50.5947,-5160
50.5973,-5160
50.6000,-5160
50.6027,-5160
50.6053,-5160
50.6080,-5161
50.6107,-5161
50.6133,-5161
50.6160,-5161
50.6187,-5162
50.6213,-5161
50.6240,-5160
50.6267,-5162
50.6293,-5162
50.6320,-5162
50.6347,-5162
50.6373,-5162
50.6400,-5162
50.6427,-5162
50.6453,-5161
50.6480,-5161
50.6507,-5162
50.6533,-5162
50.6560,-5162
50.6587,-5163
50.6613,-5163
50.6640,-5162
50.6667,-5162
50.6693,-5162
50.6720,-5162
50.6747,-5162
50.6773,-5163
50.6800,-5161
50.6827,-5161
50.6853,-5161
50.6880,-5162
50.6907,-5164
50.6933,-5162
50.6960,-5162
50.6987,-5162
50.7013,-5162
50.7040,-5162
50.7067,-5162
50.7093,-5163
50.7120,-5163
50.7147,-5163
50.7173,-5163
50.7200,-5163
50.7227,-5163
50.7253,-5162
50.7280,-5163
50.7307,-5163
50.7333,-5164
50.7360,-5164
50.7387,-5164
50.7413,-5164
50.7440,-5164
50.7467,-5165
50.7493,-5165
50.7520,-5165
50.7547,-5165
50.7573,-5165
50.7600,-5166
50.7627,-5167
50.7653,-5167
50.7680,-5166
50.7707,-5165
50.7733,-5166
50.7760,-5166
50.7787,-5167
50.7813,-5167
50.7840,-5167
50.7867,-5167
50.7893,-5168
50.7920,-5168
50.7947,-5168
50.7973,-5168
50.8000,-5168
50.8027,-5168
50.8053,-5168
50.8080,-5168
50.8107,-5168
50.8133,-5169
50.8160,-5169
50.8187,-5168
50.8213,-5168
50.8240,-5168
50.8267,-5168
50.8293,-5168
50.8320,-5168
50.8347,-5168
50.8373,-5168
50.8400,-5168
50.8427,-5168
50.8453,-5168
50.8480,-5167
50.8507,-5168
50.8533,-5168
50.8560,-5168
50.8587,-5168
50.8613,-5166
50.8640,-5166
50.8667,-5166
50.8693,-5170
50.8720,-5168
50.8747,-5165
50.8773,-5167
50.8800,-5168
50.8827,-5168
50.8853,-5168
50.8880,-5170
50.8907,-5168
50.8933,-5165
50.8960,-5165
50.8987,-5165
50.9013,-5166
50.9040,-5166
50.9067,-5165
50.9093,-5164
50.9120,-5165
50.9147,-5165
50.9173,-5166
50.9200,-5162
50.9227,-5164
50.9253,-5166
50.9280,-5165
50.9307,-5164
50.9333,-5164
50.9360,-5163
50.9387,-5163
50.9413,-5162
50.9440,-5162
50.9467,-5160
50.9493,-5162
50.9520,-5164
50.9547,-5162
50.9573,-5162
50.9600,-5161
50.9627,-5161
50.9653,-5161
50.9680,-5162
50.9707,-5161
50.9733,-5160
50.9760,-5160
50.9787,-5162
50.9813,-5163
50.9840,-5161
50.9867,-5161
50.9893,-5161
50.9920,-5161
50.9947,-5161
50.9973,-5161
51.0000,-5161
51.0027,-5160
51.0053,-5160
51.0080,-5160
51.0107,-5160
51.0133,-5160
51.0160,-5160
51.0187,-5160
51.0213,-5160
51.0240,-5160
51.0267,-5159
51.0293,-5159
51.0320,-5158
51.0347,-5158
51.0373,-5158
51.0400,-5158
51.0427,-5158
51.0453,-5158
51.0480,-5157
51.0507,-5156
51.0533,-5156
51.0560,-5155
51.0587,-5155
51.0613,-5155
51.0640,-5155
51.0667,-5155
51.0693,-5154
51.0720,-5154
51.0747,-5154
51.0773,-5154
51.0800,-5154
51.0827,-5153
51.0853,-5152
51.0880,-5152
51.0907,-5152
51.0933,-5153
51.0960,-5152
51.0987,-5152
51.1013,-5151
51.1040,-5151
51.1067,-5151
51.1093,-5151
51.1120,-5151
51.1147,-5151
51.1173,-5151
51.1200,-5151
51.1227,-5152
51.1253,-5151
51.1280,-5151
51.1307,-5151
51.1333,-5151
51.1360,-5151
51.1387,-5150
51.1413,-5149
51.1440,-5149
51.1467,-5149
51.1493,-5148
51.1520,-5148
51.1547,-5148
51.1573,-5148
51.1600,-5148
51.1627,-5147
51.1653,-5147
51.1680,-5147
51.1707,-5146
51.1733,-5146
51.1760,-5146
51.1787,-5144
51.1813,-5144
51.1840,-5144
51.1867,-5146
51.1893,-5145
51.1920,-5145
51.1947,-5144
51.1973,-5144
51.2000,-5144
51.2027,-5145
51.2053,-5145
51.2080,-5145
51.2107,-5145
51.2133,-5144
51.2160,-5144
51.2187,-5143
51.2213,-5143
51.2240,-5143
51.2267,-5143
51.2293,-5145
51.2320,-5146
51.2347,-5145
51.2373,-5145
51.2400,-5143
51.2427,-5144
51.2453,-5144
51.2480,-5145
51.2507,-5145
51.2533,-5145
51.2560,-5145
51.2587,-5144
51.2613,-5145
51.2640,-5146
51.2667,-5145
51.2693,-5145
51.2720,-5145
51.2747,-5145
51.2773,-5146
51.2800,-5145
51.2827,-5144
51.2853,-5145
51.2880,-5145
51.2907,-5145
51.2933,-5145
51.2960,-5145
51.2987,-5145
51.3013,-5145
51.3040,-5145
51.3067,-5145
51.3093,-5145
51.3120,-5145
51.3147,-5144
51.3173,-5144
51.3200,-5145
51.3227,-5145
51.3253,-5145
51.3280,-5145
51.3307,-5145
51.3333,-5144
51.3360,-5143
51.3387,-5143
51.3413,-5144
51.3440,-5145
51.3467,-5144
51.3493,-5144
51.3520,-5145
51.3547,-5145
51.3573,-5145
51.3600,-5144
51.3627,-5144
51.3653,-5145
51.3680,-5145
51.3707,-5145
51.3733,-5145
51.3760,-5145
51.3787,-5145
51.3813,-5145
51.3840,-5145
51.3867,-5145
51.3893,-5144
51.3920,-5145
51.3947,-5146
51.3973,-5146
51.4000,-5147
51.4027,-5147
51.4053,-5147
51.4080,-5147
51.4107,-5147
51.4133,-5147
51.4160,-5147
51.4187,-5147
51.4213,-5147
51.4240,-5147
51.4267,-5148
51.4293,-5148
51.4320,-5148
51.4347,-5149
51.4373,-5148
51.4400,-5147
51.4427,-5146
51.4453,-5146
51.4480,-5146
51.4507,-5147
51.4533,-5147
51.4560,-5147
51.4587,-5147
51.4613,-5148
51.4640,-5147
51.4667,-5147
51.4693,-5147
51.4720,-5146
51.4747,-5147
51.4773,-5148
51.4800,-5148
51.4827,-5149
51.4853,-5149
51.4880,-5149
51.4907,-5149
51.4933,-5148
51.4960,-5148
51.4987,-5149
51.5013,-5149
51.5040,-5149
51.5067,-5149
51.5093,-5149
51.5120,-5149
51.5147,-5149
51.5173,-5149
51.5200,-5149
51.5227,-5148
51.5253,-5149
51.5280,-5148
51.5307,-5148
51.5333,-5148
51.5360,-5147
51.5387,-5148
51.5413,-5147
51.5440,-5147
51.5467,-5148
51.5493,-5148
51.5520,-5149
51.5547,-5149
51.5573,-5148
51.5600,-5147
51.5627,-5147
51.5653,-5147
51.5680,-5147
51.5707,-5147
51.5733,-5149
51.5760,-5149
