时间(分钟),信号值(微伏),温度,信号值(微伏),
49.9067,30405,757.50113,-1544.10961,
49.9093,30406,757.525076,-1543.87133,
49.912,30407,757.549022,-1543.63305,
49.9147,30408,757.572968,-1543.39477,
49.9173,30410,757.62086,-1543.156489,
49.92,30412,757.668752,-1542.918209,
49.9227,30413,757.692698,-1542.679929,
49.9253,30415,757.74059,-1542.441649,
49.928,30416,757.764536,-1542.203369,
49.9307,30417,757.788482,-1541.965089,
49.9333,30420,757.86032,-1541.726808,
49.936,30421,757.884266,-1541.488528,
49.9387,30422,757.908212,-1541.250248,
49.9413,30423,757.932158,-1541.011968,
49.944,30424,757.956104,-1540.773688,
49.9467,30427,758.027942,-1540.535407,
49.9493,30428,758.051888,-1540.297127,
49.952,30429,758.075834,-1540.058847,
49.9547,30431,758.123726,-1539.820567,
49.9573,30432,758.147672,-1539.582287,
49.96,30435,758.21951,-1539.344007,
49.9627,30436,758.243456,-1539.105726,
49.9653,30437,758.267402,-1538.867446,
49.968,30438,758.291348,-1538.629166,
49.9707,30440,758.33924,-1538.390886,
49.9733,30443,758.411078,-1538.152606,
49.976,30444,758.435024,-1537.914325,
49.9787,30445,758.45897,-1537.676045,
49.9813,30446,758.482916,-1537.437765,
49.984,30447,758.506862,-1537.199485,
49.9867,30450,758.5787,-1536.961205,
49.9893,30452,758.626592,-1536.722925,
49.992,30453,758.650538,-1536.484644,
49.9947,30454,758.674484,-1536.246364,
49.9973,30456,758.722376,-1536.008084,
50,30458,758.770268,-1535.769804,
50.0027,30460,758.81816,-1535.531524,
50.0053,30461,758.842106,-1535.293244,
50.008,30463,758.889998,-1535.054963,
50.0107,30464,758.913944,-1534.816683,
50.0133,30467,758.985782,-1534.578403,
50.016,30468,759.009728,-1534.340123,
50.0187,30470,759.05762,-1534.101843,
50.0213,30471,759.081566,-1533.863562,
50.024,30472,759.105512,-1533.625282,
50.0267,30475,759.17735,-1533.387002,
50.0293,30476,759.201296,-1533.148722,
50.032,30477,759.225242,-1532.910442,
50.0347,30479,759.273134,-1532.672162,
50.0373,30480,759.29708,-1532.433881,
50.04,30482,759.344972,-1532.195601,
50.0427,30484,759.392864,-1531.957321,
50.0453,30485,759.41681,-1531.719041,
50.048,30486,759.440756,-1531.480761,
50.0507,30488,759.488648,-1531.242481,
50.0533,30490,759.53654,-1531.0042,
50.056,30492,759.584432,-1530.76592,
50.0587,30493,759.608378,-1530.52764,
50.0613,30494,759.632324,-1530.28936,
50.064,30496,759.680216,-1530.05108,
50.0667,30498,759.728108,-1529.812799,
50.0693,30500,759.776,-1529.574519,
50.072,30501,759.799946,-1529.336239,
50.0747,30502,759.823892,-1529.097959,
50.0773,30503,759.847838,-1528.859679,
50.08,30506,759.919676,-1528.621399,
50.0827,30507,759.943622,-1528.383118,
50.0853,30508,759.967568,-1528.144838,
50.088,30510,760.01546,-1527.906558,
50.0907,30511,760.039406,-1527.668278,
50.0933,30514,760.111244,-1527.429998,
50.096,30515,760.13519,-1527.191718,
50.0987,30516,760.159136,-1526.953437,
50.1013,30518,760.207028,-1526.715157,
50.104,30519,760.230974,-1526.476877,
50.1067,30521,760.278866,-1526.238597,
50.1093,30523,760.326758,-1526.000317,
50.112,30524,760.350704,-1525.762036,
50.1147,30525,760.37465,-1525.523756,
50.1173,30527,760.422542,-1525.285476,
50.12,30529,760.470434,-1525.047196,
50.1227,30531,760.518326,-1524.808916,
50.1253,30532,760.542272,-1524.570636,
50.128,30533,760.566218,-1524.332355,
50.1307,30535,760.61411,-1524.094075,
50.1333,30537,760.662002,-1523.855795,
50.136,30539,760.709894,-1523.617515,
50.1387,30540,760.73384,-1523.379235,
50.1413,30541,760.757786,-1523.140955,
50.144,30543,760.805678,-1522.902674,
50.1467,30544,760.829624,-1522.664394,
50.1493,30547,760.901462,-1522.426114,
50.152,30548,760.925408,-1522.187834,
50.1547,30550,760.9733,-1521.949554,
50.1573,30551,760.997246,-1521.711273,
50.16,30553,761.045138,-1521.472993,
50.1627,30555,761.09303,-1521.234713,
50.1653,30557,761.140922,-1520.996433,
50.168,30558,761.164868,-1520.758153,
50.1707,30560,761.21276,-1520.519873,
50.1733,30561,761.236706,-1520.281592,
50.176,30563,761.284598,-1520.043312,
50.1787,30565,761.33249,-1519.805032,
50.1813,30566,761.356436,-1519.566752,
50.184,30568,761.404328,-1519.328472,
50.1867,30570,761.45222,-1519.090191,
50.1893,30572,761.500112,-1518.851911,
50.192,30573,761.524058,-1518.613631,
50.1947,30574,761.548004,-1518.375351,
50.1973,30576,761.595896,-1518.137071,
50.2,30579,761.667734,-1517.898791,
50.2027,30580,761.69168,-1517.66051,
50.2053,30581,761.715626,-1517.42223,
50.208,30582,761.739572,-1517.18395,
50.2107,30584,761.787464,-1516.94567,
50.2133,30587,761.859302,-1516.70739,
50.216,30588,761.883248,-1516.46911,
50.2187,30589,761.907194,-1516.230829,
50.2213,30590,761.93114,-1515.992549,
50.224,30592,761.979032,-1515.754269,
50.2267,30595,762.05087,-1515.515989,
50.2293,30596,762.074816,-1515.277709,
50.232,30598,762.122708,-1515.039428,
50.2347,30599,762.146654,-1514.801148,
50.2373,30600,762.1706,-1514.562868,
50.24,30603,762.242438,-1514.324588,
50.2427,30605,762.29033,-1514.086308,
50.2453,30606,762.314276,-1513.848028,
50.248,30607,762.338222,-1513.609747,
50.2507,30609,762.386114,-1513.371467,
50.2533,30612,762.457952,-1513.133187,
50.256,30613,762.481898,-1512.894907,
50.2587,30614,762.505844,-1512.656627,
50.2613,30616,762.553736,-1512.418347,
50.264,30617,762.577682,-1512.180066,
50.2667,30620,762.64952,-1511.941786,
50.2693,30621,762.673466,-1511.703506,
50.272,30623,762.721358,-1511.465226,
50.2747,30624,762.745304,-1511.226946,
50.2773,30626,762.793196,-1510.988665,
50.28,30629,762.865034,-1510.750385,
50.2827,30630,762.88898,-1510.512105,
50.2853,30631,762.912926,-1510.273825,
50.288,30633,762.960818,-1510.035545,
50.2907,30634,762.984764,-1509.797265,
50.2933,30637,763.056602,-1509.558984,
50.296,30638,763.080548,-1509.320704,
50.2987,30640,763.12844,-1509.082424,
50.3013,30641,763.152386,-1508.844144,
50.304,30642,763.176332,-1508.605864,
50.3067,30645,763.24817,-1508.367584,
50.3093,30647,763.296062,-1508.129303,
50.312,30648,763.320008,-1507.891023,
50.3147,30650,763.3679,-1507.652743,
50.3173,30651,763.391846,-1507.414463,
50.32,30654,763.463684,-1507.176183,
50.3227,30655,763.48763,-1506.937902,
50.3253,30656,763.511576,-1506.699622,
50.328,30658,763.559468,-1506.461342,
50.3307,30659,763.583414,-1506.223062,
50.3333,30662,763.655252,-1505.984782,
50.336,30663,763.679198,-1505.746502,
50.3387,30664,763.703144,-1505.508221,
50.3413,30666,763.751036,-1505.269941,
50.344,30667,763.774982,-1505.031661,
50.3467,30670,763.84682,-1504.793381,
50.3493,30672,763.894712,-1504.555101,
50.352,30673,763.918658,-1504.316821,
50.3547,30674,763.942604,-1504.07854,
50.3573,30675,763.96655,-1503.84026,
50.36,30678,764.038388,-1503.60198,
50.3627,30679,764.062334,-1503.3637,
50.3653,30681,764.110226,-1503.12542,
50.368,30682,764.134172,-1502.887139,
50.3707,30683,764.158118,-1502.648859,
50.3733,30686,764.229956,-1502.410579,
50.376,30687,764.253902,-1502.172299,
50.3787,30688,764.277848,-1501.934019,
50.3813,30689,764.301794,-1501.695739,
50.384,30691,764.349686,-1501.457458,
50.3867,30693,764.397578,-1501.219178,
50.3893,30694,764.421524,-1500.980898,
50.392,30696,764.469416,-1500.742618,
50.3947,30697,764.493362,-1500.504338,
50.3973,30698,764.517308,-1500.266058,
50.4,30701,764.589146,-1500.027777,
50.4027,30702,764.613092,-1499.789497,
50.4053,30704,764.660984,-1499.551217,
50.408,30705,764.68493,-1499.312937,
50.4107,30706,764.708876,-1499.074657,
50.4133,30709,764.780714,-1498.836376,
50.416,30711,764.828606,-1498.598096,
50.4187,30712,764.852552,-1498.359816,
50.4213,30714,764.900444,-1498.121536,
50.424,30715,764.92439,-1497.883256,
50.4267,30718,764.996228,-1497.644976,
50.4293,30719,765.020174,-1497.406695,
50.432,30720,765.04412,-1497.168415,
50.4347,30722,765.092012,-1496.930135,
50.4373,30723,765.115958,-1496.691855,
50.44,30726,765.187796,-1496.453575,
50.4427,30727,765.211742,-1496.215294,
50.4453,30729,765.259634,-1495.977014,
50.448,30730,765.28358,-1495.738734,
50.4507,30731,765.307526,-1495.500454,
50.4533,30734,765.379364,-1495.262174,
50.456,30735,765.40331,-1495.023894,
50.4587,30736,765.427256,-1494.785613,
50.4613,30738,765.475148,-1494.547333,
50.464,30739,765.499094,-1494.309053,
50.4667,30742,765.570932,-1494.070773,
50.4693,30744,765.618824,-1493.832493,
50.472,30745,765.64277,-1493.594213,
50.4747,30746,765.666716,-1493.355932,
50.4773,30747,765.690662,-1493.117652,
50.48,30750,765.7625,-1492.879372,
50.4827,30752,765.810392,-1492.641092,
50.4853,30753,765.834338,-1492.402812,
50.488,30754,765.858284,-1492.164531,
50.4907,30756,765.906176,-1491.926251,
50.4933,30757,765.930122,-1491.687971,
50.496,30760,766.00196,-1491.449691,
50.4987,30761,766.025906,-1491.211411,
50.5013,30763,766.073798,-1490.973131,
50.504,30764,766.097744,-1490.73485,
50.5067,30767,766.169582,-1490.49657,
50.5093,30768,766.193528,-1490.25829,
50.512,30770,766.24142,-1490.02001,
50.5147,30771,766.265366,-1489.78173,
50.5173,30772,766.289312,-1489.54345,
50.52,30775,766.36115,-1489.305169,
50.5227,30776,766.385096,-1489.066889,
50.5253,30778,766.432988,-1488.828609,
50.528,30779,766.456934,-1488.590329,
50.5307,30780,766.48088,-1488.352049,
50.5333,30783,766.552718,-1488.113768,
50.536,30785,766.60061,-1487.875488,
50.5387,30786,766.624556,-1487.637208,
50.5413,30788,766.672448,-1487.398928,
50.544,30788,766.672448,-1487.160648,
50.5467,30791,766.744286,-1486.922368,
50.5493,30793,766.792178,-1486.684087,
50.552,30794,766.816124,-1486.445807,
50.5547,30795,766.84007,-1486.207527,
50.5573,30797,766.887962,-1485.969247,
50.56,30800,766.9598,-1485.730967,
50.5627,30801,766.983746,-1485.492687,
50.5653,30802,767.007692,-1485.254406,
50.568,30804,767.055584,-1485.016126,
50.5707,30805,767.07953,-1484.777846,
50.5733,30808,767.151368,-1484.539566,
50.576,30810,767.19926,-1484.301286,
50.5787,30811,767.223206,-1484.063005,
50.5813,30812,767.247152,-1483.824725,
50.584,30814,767.295044,-1483.586445,
50.5867,30816,767.342936,-1483.348165,
50.5893,30818,767.390828,-1483.109885,
50.592,30819,767.414774,-1482.871605,
50.5947,30820,767.43872,-1482.633324,
50.5973,30822,767.486612,-1482.395044,
50.6,30824,767.534504,-1482.156764,
50.6027,30826,767.582396,-1481.918484,
50.6053,30827,767.606342,-1481.680204,
50.608,30828,767.630288,-1481.441924,
50.6107,30830,767.67818,-1481.203643,
50.6133,30832,温度,信号值(微伏),
50.616,30834,767.773964,-1480.965363,
50.6187,30835,767.79791,-1480.727083,
50.6213,30836,767.821856,-1480.488803,
50.624,30838,767.869748,-1480.250523,
50.6267,30840,767.91764,-1480.012242,
50.6293,30842,767.965532,-1479.773962,
50.632,30843,767.989478,-1479.535682,
50.6347,30844,768.013424,-1479.297402,
50.6373,30846,768.061316,-1479.059122,
50.64,30849,768.133154,-1478.820842,
50.6427,30850,768.1571,-1478.582561,
50.6453,30851,768.181046,-1478.344281,
50.648,30853,768.228938,-1478.106001,
50.6507,30854,768.252884,-1477.867721,
50.6533,30857,768.324722,-1477.629441,
50.656,30858,768.348668,-1477.391161,
50.6587,30859,768.372614,-1477.15288,
50.6613,30861,768.420506,-1476.9146,
50.664,30862,768.444452,-1476.67632,
50.6667,30865,768.51629,-1476.43804,
50.6693,30866,768.540236,-1476.19976,
50.672,30868,768.588128,-1475.961479,
50.6747,30869,768.612074,-1475.723199,
50.6773,30870,768.63602,-1475.484919,
50.68,30873,768.707858,-1475.246639,
50.6827,30874,768.731804,-1475.008359,
50.6853,30875,768.75575,-1474.770079,
50.688,30877,768.803642,-1474.531798,
50.6907,30878,768.827588,-1474.293518,
50.6933,30881,768.899426,-1474.055238,
50.696,30882,768.923372,-1473.816958,
50.6987,30884,768.971264,-1473.578678,
50.7013,30885,768.99521,-1473.340397,
50.704,30887,769.043102,-1473.102117,
50.7067,30889,769.090994,-1472.863837,
50.7093,30890,769.11494,-1472.625557,
50.712,30892,769.162832,-1472.387277,
50.7147,30893,769.186778,-1472.148997,
50.7173,30894,769.210724,-1471.910716,
50.72,30897,769.282562,-1471.672436,
50.7227,30898,769.306508,-1471.434156,
50.7253,30900,769.3544,-1471.195876,
50.728,30901,769.378346,-1470.957596,
50.7307,30902,769.402292,-1470.719316,
50.7333,30905,769.47413,-1470.481035,
50.736,30907,769.522022,-1470.242755,
50.7387,30908,769.545968,-1470.004475,
50.7413,30909,769.569914,-1469.766195,
50.744,30910,769.59386,-1469.527915,
50.7467,30913,769.665698,-1469.289634,
50.7493,30914,769.689644,-1469.051354,
50.752,30915,769.71359,-1468.813074,
50.7547,30917,769.761482,-1468.574794,
50.7573,30919,769.809374,-1468.336514,
50.76,30921,769.857266,-1468.098234,
50.7627,30922,769.881212,-1467.859953,
50.7653,30923,769.905158,-1467.621673,
50.768,30925,769.95305,-1467.383393,
50.7707,30926,769.976996,-1467.145113,
50.7733,30929,770.048834,-1466.906833,
50.776,30930,770.07278,-1466.668553,
50.7787,30931,770.096726,-1466.430272,
50.7813,30933,770.144618,-1466.191992,
50.784,30934,770.168564,-1465.953712,
50.7867,30936,770.216456,-1465.715432,
50.7893,30937,770.240402,-1465.477152,
50.792,30939,770.288294,-1465.238871,
50.7947,30940,770.31224,-1465.000591,
50.7973,30942,770.360132,-1464.762311,
50.8,30944,770.408024,-1464.524031,
50.8027,30946,770.455916,-1464.285751,
50.8053,30947,770.479862,-1464.047471,
50.808,30948,770.503808,-1463.80919,
50.8107,30949,770.527754,-1463.57091,
50.8133,30952,770.599592,-1463.33263,
50.816,30954,770.647484,-1463.09435,
50.8187,30955,770.67143,-1462.85607,
50.8213,30956,770.695376,-1462.61779,
50.824,30957,770.719322,-1462.379509,
50.8267,30960,770.79116,-1462.141229,
50.8293,30962,770.839052,-1461.902949,
50.832,30963,770.862998,-1461.664669,
50.8347,30965,770.91089,-1461.426389,
50.8373,30966,770.934836,-1461.188108,
50.84,30968,770.982728,-1460.949828,
50.8427,30970,771.03062,-1460.711548,
50.8453,30972,771.078512,-1460.473268,
50.848,30973,771.102458,-1460.234988,
50.8507,30974,771.126404,-1459.996708,
50.8533,30977,771.198242,-1459.758427,
50.856,30979,771.246134,-1459.520147,
50.8587,30980,771.27008,-1459.281867,
50.8613,30982,771.317972,-1459.043587,
50.864,30983,771.341918,-1458.805307,
50.8667,30986,771.413756,-1458.567027,
50.8693,30987,771.437702,-1458.328746,
50.872,30989,771.485594,-1458.090466,
50.8747,30990,771.50954,-1457.852186,
50.8773,30992,771.557432,-1457.613906,
50.88,30995,771.62927,-1457.375626,
50.8827,30996,771.653216,-1457.137345,
50.8853,30998,771.701108,-1456.899065,
50.888,30999,771.725054,-1456.660785,
50.8907,31000,771.749,-1456.422505,
50.8933,31003,771.820838,-1456.184225,
50.896,31004,771.844784,-1455.945945,
50.8987,31005,771.86873,-1455.707664,
50.9013,31007,771.916622,-1455.469384,
50.904,31009,771.964514,-1455.231104,
50.9067,31011,772.012406,-1454.992824,
50.9093,31013,772.060298,-1454.754544,
50.912,31014,772.084244,-1454.516264,
50.9147,31015,772.10819,-1454.277983,
50.9173,31017,772.156082,-1454.039703,
50.92,31020,772.22792,-1453.801423,
50.9227,31021,772.251866,-1453.563143,
50.9253,31022,772.275812,-1453.324863,
50.928,31023,772.299758,-1453.086582,
50.9307,31025,772.34765,-1452.848302,
50.9333,31028,772.419488,-1452.610022,
50.936,31029,772.443434,-1452.371742,
50.9387,31031,772.491326,-1452.133462,
50.9413,31032,772.515272,-1451.895182,
50.944,31033,772.539218,-1451.656901,
50.9467,31037,772.635002,-1451.418621,
50.9493,31038,772.658948,-1451.180341,
50.952,31039,772.682894,-1450.942061,
50.9547,31041,772.730786,-1450.703781,
50.9573,31042,772.754732,-1450.4655,
50.96,31045,772.82657,-1450.22722,
50.9627,31046,772.850516,-1449.98894,
50.9653,31047,772.874462,-1449.75066,
50.968,31049,772.922354,-1449.51238,
50.9707,31050,772.9463,-1449.2741,
50.9733,31053,773.018138,-1449.035819,
50.976,31054,773.042084,-1448.797539,
50.9787,31056,773.089976,-1448.559259,
50.9813,31057,773.113922,-1448.320979,
50.984,31058,773.137868,-1448.082699,
50.9867,31061,773.209706,-1447.844419,
50.9893,31062,773.233652,-1447.606138,
50.992,31064,773.281544,-1447.367858,
50.9947,31065,773.30549,-1447.129578,
50.9973,31067,773.353382,-1446.891298,
51,31069,773.401274,-1446.653018,
51.0027,31071,773.449166,-1446.414737,
51.0053,31072,773.473112,-1446.176457,
51.008,31073,773.497058,-1445.938177,
51.0107,31074,773.521004,-1445.699897,
51.0133,31077,773.592842,-1445.461617,
51.016,31078,773.616788,-1445.223337,
51.0187,31079,773.640734,-1444.985056,
51.0213,31081,773.688626,-1444.746776,
51.024,31082,773.712572,-1444.508496,
51.0267,31085,773.78441,-1444.270216,
51.0293,31086,773.808356,-1444.031936,
51.032,31088,773.856248,-1443.793656,
51.0347,31089,773.880194,-1443.555375,
51.0373,31090,773.90414,-1443.317095,
51.04,31093,773.975978,-1443.078815,
51.0427,31095,774.02387,-1442.840535,
51.0453,31096,774.047816,-1442.602255,
51.048,31097,774.071762,-1442.363974,
51.0507,31099,774.119654,-1442.125694,
51.0533,31102,774.191492,-1441.887414,
51.056,31103,774.215438,-1441.649134,
51.0587,31105,774.26333,-1441.410854,
51.0613,31106,774.287276,-1441.172574,
51.064,31107,774.311222,-1440.934293,
51.0667,31110,774.38306,-1440.696013,
51.0693,31111,774.407006,-1440.457733,
51.072,31113,774.454898,-1440.219453,
51.0747,31114,774.478844,-1439.981173,
51.0773,31116,774.526736,-1439.742893,
51.08,31119,774.598574,-1439.504612,
51.0827,31120,774.62252,-1439.266332,
51.0853,31121,774.646466,-1439.028052,
51.088,31122,774.670412,-1438.789772,
51.0907,31124,774.718304,-1438.551492,
51.0933,31127,774.790142,-1438.313211,
51.096,31128,774.814088,-1438.074931,
51.0987,31129,774.838034,-1437.836651,
51.1013,31130,774.86198,-1437.598371,
51.104,31132,774.909872,-1437.360091,
51.1067,31135,774.98171,-1437.121811,
51.1093,31136,775.005656,-1436.88353,
51.112,31138,775.053548,-1436.64525,
51.1147,31139,775.077494,-1436.40697,
51.1173,31140,775.10144,-1436.16869,
51.12,31143,775.173278,-1435.93041,
51.1227,31144,775.197224,-1435.69213,
51.1253,31145,775.22117,-1435.453849,
51.128,31147,775.269062,-1435.215569,
51.1307,31148,775.293008,-1434.977289,
51.1333,31151,775.364846,-1434.739009,
51.136,31152,775.388792,-1434.500729,
51.1387,31153,775.412738,-1434.262448,
51.1413,31155,775.46063,-1434.024168,
51.144,31156,775.484576,-1433.785888,
51.1467,31158,775.532468,-1433.547608,
51.1493,31160,775.58036,-1433.309328,
51.152,31161,775.604306,-1433.071048,
51.1547,31163,775.652198,-1432.832767,
51.1573,31164,775.676144,-1432.594487,
51.16,31166,775.724036,-1432.356207,
51.1627,31167,775.747982,-1432.117927,
51.1653,31169,775.795874,-1431.879647,
51.168,31170,775.81982,-1431.641366,
51.1707,31171,775.843766,-1431.403086,
51.1733,31174,775.915604,-1431.164806,
51.176,31175,775.93955,-1430.926526,
51.1787,31176,775.963496,-1430.688246,
51.1813,31177,775.987442,-1430.449966,
51.184,31179,776.035334,-1430.211685,
51.1867,31181,776.083226,-1429.973405,
51.1893,31183,776.131118,-1429.735125,
51.192,31184,776.155064,-1429.496845,
51.1947,31186,776.202956,-1429.258565,
51.1973,31187,776.226902,-1429.020285,
51.2,31189,776.274794,-1428.782004,
51.2027,31191,776.322686,-1428.543724,
51.2053,31192,776.346632,-1428.305444,
51.208,31194,776.394524,-1428.067164,
51.2107,31195,776.41847,-1427.828884,
51.2133,31197,776.466362,-1427.590603,
51.216,31199,776.514254,-1427.352323,
51.2187,31200,776.5382,-1427.114043,
51.2213,31202,776.586092,-1426.875763,
51.224,31203,776.610038,-1426.637483,
51.2267,31206,776.681876,-1426.399203,
51.2293,31207,776.705822,-1426.160922,
51.232,31209,776.753714,-1425.922642,
51.2347,31210,776.77766,-1425.684362,
51.2373,31211,776.801606,-1425.446082,
51.24,31214,776.873444,-1425.207802,
